, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 
IC45, 88.0, 38.0, 54.0, 68.0, 88.0, 72.0, 46.0, 20.0, 15.0, 73.0, 9.0, 1.0, 0.0, 33.0, 53.0, 70.0, 23.0, 14.0, 1.0, 25.0, 4.0, 24.0, 30.0, 83.0, 99.0, 70.0, 78.0, 62.0, 56.0, 94.0, 78.0, 93.0, 99.0, 87.0, 63.0, 63.0, 56.0, 75.0, 51.0, 45.0, 28.0, 18.0, 79.0, 75.0, 41.0, 45.0, 27.0, 31.0, 37.0, 11.0, 22.0, 50.0, 2.0, 8.0, 38.0, 40.0, 60.0, 52.0, 84.0, 49.0, 2.0, 61.0, 29.0, 77.0, 62.0, 65.0, 50.0, 5.0, 53.0, 52.0, 0.0, 2.0, 45.0, 97.0, 79.0, 5.0, 82.0, 93.0, 98.0, 96.0, 20.0, 26.0, 52.0, 86.0, 58.0, 16.0, 69.0, 81.0, 17.0, 30.0, 3.0, 31.0, 50.0, 3.0, 34.0, 26.0, 59.0, 36.0, 7.0, 11.0, 80.0, 92.0, 48.0, 69.0, 94.0, 78.0, 94.0, 89.0, 87.0, 77.0, 26.0, 77.0, 57.0, 29.0, 27.0, 1.0, 10.0, 6.0, 3.0, 76.0, 67.0, 44.0, 38.0, 6.0, 42.0, 80.0, 11.0, 36.0, 95.0, 80.0, 69.0, 93.0, 5.0, 53.0, 81.0, 28.0, 56.0, 88.0, 4.0, 13.0, 62.0, 51.0, 29.0, 13.0, 43.0, 79.0, 81.0, 87.0, 54.0, 4.0, 51.0, 43.0, 68.0, 35.0, 12.0, 19.0, 25.0, 37.0, 68.0, 55.0, 19.0, 85.0, 31.0, 18.0, 36.0, 76.0, 86.0, 66.0, 90.0, 12.0, 44.0, 55.0, 39.0, 61.0, 20.0, 75.0, 95.0, 64.0, 37.0, 47.0, 63.0, 91.0, 44.0, 18.0, 32.0, 25.0, 70.0, 30.0, 61.0, 55.0, 54.0, 71.0, 13.0, 19.0, 74.0, 95.0, 86.0, 43.0, 6.0, 28.0, 21.0, 27.0, 76.0, 12.0, 
IC46, 6.0, 2.0, 11.0, 31.0, 37.0, 37.0, 86.0, 45.0, 60.0, 57.0, 26.0, 61.0, 3.0, 6.0, 9.0, 30.0, 19.0, 36.0, 55.0, 69.0, 82.0, 94.0, 79.0, 80.0, 80.0, 86.0, 97.0, 99.0, 98.0, 95.0, 64.0, 25.0, 36.0, 37.0, 34.0, 12.0, 18.0, 41.0, 25.0, 56.0, 39.0, 48.0, 69.0, 51.0, 77.0, 68.0, 74.0, 79.0, 45.0, 31.0, 27.0, 51.0, 26.0, 28.0, 28.0, 21.0, 40.0, 25.0, 20.0, 3.0, 4.0, 49.0, 15.0, 50.0, 22.0, 53.0, 43.0, 5.0, 43.0, 13.0, 50.0, 55.0, 63.0, 68.0, 0.0, 80.0, 90.0, 76.0, 78.0, 17.0, 44.0, 93.0, 81.0, 87.0, 78.0, 71.0, 88.0, 70.0, 88.0, 81.0, 89.0, 88.0, 19.0, 50.0, 18.0, 30.0, 31.0, 5.0, 43.0, 10.0, 12.0, 8.0, 42.0, 54.0, 85.0, 32.0, 7.0, 20.0, 46.0, 4.0, 29.0, 59.0, 23.0, 72.0, 94.0, 96.0, 93.0, 65.0, 78.0, 99.0, 95.0, 95.0, 61.0, 6.0, 38.0, 47.0, 14.0, 55.0, 73.0, 5.0, 1.0, 2.0, 0.0, 4.0, 1.0, 11.0, 33.0, 13.0, 27.0, 38.0, 58.0, 45.0, 67.0, 53.0, 79.0, 86.0, 77.0, 62.0, 92.0, 83.0, 94.0, 62.0, 54.0, 1.0, 3.0, 12.0, 75.0, 63.0, 69.0, 66.0, 70.0, 70.0, 26.0, 18.0, 11.0, 24.0, 27.0, 75.0, 87.0, 75.0, 84.0, 52.0, 52.0, 91.0, 87.0, 77.0, 51.0, 68.0, 93.0, 62.0, 44.0, 29.0, 19.0, 53.0, 56.0, 35.0, 54.0, 63.0, 76.0, 52.0, 44.0, 81.0, 56.0, 36.0, 2.0, 13.0, 76.0, 30.0, 28.0, 38.0, 16.0, 61.0, 20.0, 29.0, 
IC47, 36.0, 75.0, 18.0, 5.0, 11.0, 12.0, 43.0, 69.0, 14.0, 2.0, 20.0, 79.0, 72.0, 80.0, 68.0, 23.0, 31.0, 53.0, 93.0, 94.0, 88.0, 60.0, 28.0, 52.0, 76.0, 55.0, 76.0, 96.0, 97.0, 94.0, 54.0, 4.0, 1.0, 12.0, 61.0, 80.0, 53.0, 22.0, 79.0, 67.0, 70.0, 70.0, 3.0, 2.0, 27.0, 19.0, 6.0, 30.0, 40.0, 87.0, 81.0, 50.0, 87.0, 77.0, 44.0, 38.0, 51.0, 75.0, 6.0, 18.0, 71.0, 30.0, 26.0, 5.0, 13.0, 1.0, 0.0, 50.0, 1.0, 2.0, 62.0, 85.0, 52.0, 70.0, 99.0, 55.0, 99.0, 93.0, 9.0, 28.0, 56.0, 31.0, 81.0, 86.0, 25.0, 37.0, 44.0, 95.0, 89.0, 86.0, 92.0, 83.0, 78.0, 12.0, 27.0, 77.0, 45.0, 25.0, 41.0, 77.0, 45.0, 38.0, 68.0, 64.0, 0.0, 24.0, 75.0, 91.0, 69.0, 63.0, 76.0, 8.0, 58.0, 27.0, 4.0, 53.0, 57.0, 82.0, 33.0, 3.0, 19.0, 11.0, 61.0, 51.0, 19.0, 29.0, 66.0, 74.0, 32.0, 63.0, 37.0, 18.0, 63.0, 62.0, 47.0, 54.0, 26.0, 95.0, 86.0, 54.0, 15.0, 51.0, 43.0, 49.0, 46.0, 26.0, 13.0, 17.0, 10.0, 50.0, 43.0, 69.0, 80.0, 34.0, 3.0, 48.0, 90.0, 95.0, 98.0, 93.0, 61.0, 79.0, 84.0, 52.0, 68.0, 62.0, 20.0, 20.0, 88.0, 78.0, 31.0, 7.0, 4.0, 36.0, 44.0, 5.0, 11.0, 35.0, 59.0, 56.0, 65.0, 29.0, 45.0, 36.0, 73.0, 81.0, 25.0, 39.0, 55.0, 16.0, 21.0, 28.0, 88.0, 78.0, 37.0, 38.0, 56.0, 42.0, 13.0, 30.0, 94.0, 87.0, 29.0, 6.0, 
IC48, 26.0, 32.0, 52.0, 62.0, 29.0, 43.0, 44.0, 6.0, 28.0, 85.0, 46.0, 30.0, 79.0, 51.0, 28.0, 75.0, 69.0, 68.0, 73.0, 84.0, 80.0, 62.0, 16.0, 30.0, 22.0, 27.0, 25.0, 27.0, 55.0, 40.0, 58.0, 94.0, 77.0, 50.0, 25.0, 7.0, 5.0, 31.0, 61.0, 20.0, 29.0, 78.0, 66.0, 48.0, 26.0, 26.0, 45.0, 74.0, 44.0, 18.0, 53.0, 65.0, 35.0, 25.0, 28.0, 13.0, 37.0, 68.0, 98.0, 94.0, 29.0, 33.0, 56.0, 45.0, 31.0, 64.0, 53.0, 92.0, 92.0, 86.0, 85.0, 83.0, 86.0, 95.0, 31.0, 61.0, 70.0, 71.0, 98.0, 52.0, 12.0, 13.0, 27.0, 37.0, 12.0, 3.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 11.0, 6.0, 3.0, 12.0, 38.0, 56.0, 62.0, 50.0, 69.0, 72.0, 80.0, 43.0, 61.0, 82.0, 60.0, 94.0, 97.0, 86.0, 90.0, 93.0, 56.0, 79.0, 93.0, 93.0, 76.0, 79.0, 63.0, 81.0, 80.0, 54.0, 45.0, 77.0, 41.0, 44.0, 21.0, 18.0, 10.0, 19.0, 11.0, 38.0, 68.0, 47.0, 69.0, 77.0, 74.0, 23.0, 3.0, 4.0, 6.0, 4.0, 5.0, 5.0, 15.0, 38.0, 19.0, 30.0, 19.0, 18.0, 20.0, 34.0, 51.0, 54.0, 68.0, 78.0, 53.0, 49.0, 63.0, 92.0, 87.0, 96.0, 91.0, 87.0, 88.0, 42.0, 59.0, 78.0, 36.0, 36.0, 52.0, 37.0, 36.0, 55.0, 24.0, 2.0, 14.0, 8.0, 43.0, 4.0, 9.0, 68.0, 63.0, 76.0, 85.0, 68.0, 74.0, 87.0, 89.0, 76.0, 50.0, 54.0, 57.0, 51.0, 75.0, 67.0, 75.0, 13.0, 1.0, 11.0, 39.0, 17.0, 20.0, 55.0, 
IC49, 5.0, 19.0, 88.0, 67.0, 9.0, 44.0, 57.0, 26.0, 42.0, 18.0, 6.0, 23.0, 86.0, 50.0, 6.0, 69.0, 70.0, 82.0, 62.0, 46.0, 52.0, 64.0, 56.0, 72.0, 77.0, 83.0, 98.0, 96.0, 70.0, 77.0, 87.0, 39.0, 31.0, 53.0, 87.0, 77.0, 25.0, 33.0, 19.0, 38.0, 69.0, 69.0, 20.0, 30.0, 27.0, 6.0, 20.0, 26.0, 27.0, 12.0, 2.0, 1.0, 3.0, 18.0, 14.0, 8.0, 55.0, 56.0, 56.0, 62.0, 51.0, 84.0, 79.0, 62.0, 50.0, 61.0, 55.0, 28.0, 12.0, 15.0, 16.0, 5.0, 4.0, 20.0, 3.0, 97.0, 99.0, 99.0, 61.0, 4.0, 29.0, 94.0, 95.0, 81.0, 54.0, 63.0, 44.0, 86.0, 95.0, 76.0, 90.0, 87.0, 78.0, 86.0, 50.0, 76.0, 79.0, 61.0, 78.0, 89.0, 79.0, 34.0, 22.0, 1.0, 66.0, 25.0, 11.0, 60.0, 3.0, 1.0, 7.0, 13.0, 13.0, 12.0, 13.0, 2.0, 0.0, 0.0, 2.0, 31.0, 54.0, 80.0, 52.0, 81.0, 93.0, 81.0, 75.0, 78.0, 91.0, 80.0, 28.0, 43.0, 70.0, 41.0, 80.0, 45.0, 11.0, 17.0, 32.0, 29.0, 48.0, 47.0, 53.0, 92.0, 74.0, 75.0, 37.0, 93.0, 95.0, 93.0, 85.0, 88.0, 88.0, 58.0, 49.0, 94.0, 71.0, 54.0, 43.0, 52.0, 31.0, 30.0, 43.0, 51.0, 19.0, 18.0, 10.0, 5.0, 4.0, 11.0, 28.0, 37.0, 59.0, 68.0, 68.0, 27.0, 38.0, 37.0, 45.0, 68.0, 36.0, 44.0, 45.0, 36.0, 29.0, 21.0, 25.0, 53.0, 63.0, 76.0, 65.0, 40.0, 24.0, 26.0, 94.0, 30.0, 36.0, 55.0, 75.0, 63.0, 73.0, 51.0, 35.0, 38.0, 
IC50, 80.0, 45.0, 12.0, 26.0, 54.0, 68.0, 55.0, 77.0, 86.0, 80.0, 86.0, 59.0, 50.0, 70.0, 93.0, 64.0, 66.0, 58.0, 58.0, 44.0, 50.0, 35.0, 25.0, 2.0, 1.0, 2.0, 0.0, 1.0, 6.0, 3.0, 10.0, 27.0, 57.0, 69.0, 74.0, 95.0, 98.0, 98.0, 94.0, 56.0, 5.0, 17.0, 12.0, 4.0, 5.0, 20.0, 20.0, 19.0, 43.0, 85.0, 65.0, 67.0, 91.0, 92.0, 74.0, 84.0, 58.0, 45.0, 52.0, 46.0, 57.0, 38.0, 47.0, 53.0, 29.0, 31.0, 87.0, 87.0, 94.0, 92.0, 79.0, 66.0, 19.0, 20.0, 11.0, 6.0, 15.0, 28.0, 7.0, 8.0, 22.0, 57.0, 14.0, 2.0, 33.0, 78.0, 88.0, 36.0, 18.0, 44.0, 71.0, 51.0, 42.0, 81.0, 86.0, 65.0, 52.0, 76.0, 61.0, 50.0, 19.0, 43.0, 30.0, 76.0, 96.0, 64.0, 92.0, 67.0, 26.0, 29.0, 4.0, 18.0, 26.0, 12.0, 30.0, 36.0, 85.0, 75.0, 29.0, 3.0, 0.0, 3.0, 31.0, 64.0, 37.0, 13.0, 85.0, 79.0, 89.0, 62.0, 48.0, 63.0, 78.0, 87.0, 75.0, 67.0, 66.0, 72.0, 97.0, 90.0, 73.0, 63.0, 31.0, 59.0, 28.0, 41.0, 60.0, 30.0, 21.0, 25.0, 36.0, 51.0, 28.0, 38.0, 77.0, 34.0, 5.0, 11.0, 4.0, 9.0, 25.0, 52.0, 82.0, 83.0, 93.0, 76.0, 27.0, 38.0, 79.0, 68.0, 16.0, 39.0, 63.0, 44.0, 40.0, 27.0, 23.0, 24.0, 6.0, 37.0, 18.0, 13.0, 49.0, 74.0, 93.0, 80.0, 68.0, 11.0, 1.0, 32.0, 63.0, 75.0, 77.0, 94.0, 45.0, 69.0, 43.0, 78.0, 59.0, 51.0, 69.0, 65.0, 37.0, 13.0, 
IC51, 81.0, 25.0, 34.0, 14.0, 19.0, 44.0, 23.0, 53.0, 50.0, 55.0, 42.0, 28.0, 4.0, 44.0, 44.0, 86.0, 20.0, 53.0, 38.0, 30.0, 38.0, 78.0, 90.0, 98.0, 77.0, 93.0, 99.0, 96.0, 94.0, 95.0, 97.0, 78.0, 26.0, 4.0, 60.0, 92.0, 43.0, 6.0, 2.0, 3.0, 43.0, 26.0, 6.0, 13.0, 18.0, 13.0, 2.0, 0.0, 21.0, 26.0, 6.0, 1.0, 3.0, 27.0, 75.0, 85.0, 61.0, 31.0, 27.0, 30.0, 68.0, 80.0, 84.0, 88.0, 54.0, 28.0, 86.0, 70.0, 75.0, 94.0, 47.0, 49.0, 62.0, 87.0, 70.0, 18.0, 61.0, 95.0, 73.0, 52.0, 19.0, 46.0, 83.0, 67.0, 63.0, 63.0, 29.0, 37.0, 36.0, 77.0, 94.0, 95.0, 69.0, 25.0, 69.0, 79.0, 76.0, 56.0, 20.0, 27.0, 39.0, 12.0, 8.0, 7.0, 11.0, 31.0, 82.0, 72.0, 0.0, 10.0, 4.0, 2.0, 13.0, 53.0, 74.0, 9.0, 12.0, 1.0, 1.0, 37.0, 87.0, 81.0, 93.0, 76.0, 64.0, 56.0, 65.0, 59.0, 91.0, 79.0, 55.0, 35.0, 37.0, 68.0, 99.0, 89.0, 71.0, 78.0, 51.0, 45.0, 33.0, 70.0, 51.0, 41.0, 5.0, 22.0, 32.0, 40.0, 11.0, 11.0, 15.0, 50.0, 54.0, 87.0, 52.0, 63.0, 28.0, 69.0, 93.0, 80.0, 62.0, 66.0, 52.0, 88.0, 50.0, 17.0, 18.0, 30.0, 79.0, 29.0, 38.0, 51.0, 25.0, 54.0, 76.0, 62.0, 48.0, 45.0, 3.0, 56.0, 29.0, 5.0, 12.0, 36.0, 43.0, 24.0, 36.0, 31.0, 19.0, 81.0, 88.0, 58.0, 20.0, 16.0, 86.0, 75.0, 5.0, 45.0, 55.0, 68.0, 77.0, 61.0, 80.0, 57.0, 
IC54, 90.0, 72.0, 56.0, 74.0, 24.0, 4.0, 11.0, 30.0, 73.0, 50.0, 27.0, 76.0, 83.0, 80.0, 68.0, 91.0, 92.0, 66.0, 70.0, 38.0, 27.0, 37.0, 51.0, 40.0, 6.0, 3.0, 0.0, 1.0, 6.0, 20.0, 11.0, 5.0, 20.0, 39.0, 83.0, 90.0, 78.0, 81.0, 26.0, 30.0, 42.0, 36.0, 49.0, 28.0, 31.0, 30.0, 31.0, 59.0, 53.0, 60.0, 66.0, 77.0, 92.0, 84.0, 53.0, 29.0, 39.0, 48.0, 87.0, 90.0, 95.0, 96.0, 67.0, 39.0, 38.0, 52.0, 58.0, 59.0, 65.0, 19.0, 9.0, 29.0, 20.0, 35.0, 38.0, 3.0, 21.0, 11.0, 7.0, 1.0, 0.0, 5.0, 1.0, 2.0, 3.0, 13.0, 75.0, 88.0, 93.0, 91.0, 92.0, 96.0, 91.0, 94.0, 84.0, 86.0, 72.0, 46.0, 59.0, 76.0, 85.0, 63.0, 55.0, 73.0, 53.0, 85.0, 37.0, 8.0, 32.0, 25.0, 25.0, 39.0, 19.0, 2.0, 2.0, 10.0, 60.0, 76.0, 41.0, 54.0, 6.0, 4.0, 17.0, 13.0, 28.0, 51.0, 74.0, 73.0, 58.0, 18.0, 31.0, 36.0, 67.0, 85.0, 74.0, 64.0, 84.0, 52.0, 40.0, 48.0, 44.0, 58.0, 71.0, 89.0, 78.0, 26.0, 22.0, 12.0, 34.0, 15.0, 36.0, 49.0, 60.0, 82.0, 66.0, 43.0, 37.0, 50.0, 62.0, 18.0, 28.0, 41.0, 45.0, 77.0, 61.0, 47.0, 23.0, 19.0, 47.0, 52.0, 65.0, 14.0, 29.0, 49.0, 47.0, 42.0, 12.0, 13.0, 33.0, 51.0, 67.0, 79.0, 42.0, 12.0, 16.0, 27.0, 26.0, 25.0, 5.0, 4.0, 40.0, 78.0, 50.0, 72.0, 83.0, 75.0, 57.0, 48.0, 69.0, 77.0, 65.0, 75.0, 41.0, 18.0, 
IC56, 85.0, 67.0, 86.0, 50.0, 45.0, 27.0, 47.0, 66.0, 54.0, 22.0, 6.0, 19.0, 11.0, 6.0, 75.0, 70.0, 28.0, 10.0, 3.0, 52.0, 53.0, 56.0, 52.0, 37.0, 94.0, 74.0, 96.0, 58.0, 77.0, 83.0, 92.0, 55.0, 43.0, 50.0, 51.0, 70.0, 59.0, 62.0, 88.0, 80.0, 93.0, 14.0, 8.0, 52.0, 27.0, 26.0, 26.0, 1.0, 40.0, 44.0, 30.0, 39.0, 4.0, 30.0, 68.0, 25.0, 63.0, 62.0, 36.0, 13.0, 11.0, 44.0, 5.0, 29.0, 86.0, 38.0, 42.0, 31.0, 3.0, 1.0, 2.0, 5.0, 27.0, 68.0, 98.0, 31.0, 86.0, 94.0, 61.0, 49.0, 36.0, 76.0, 89.0, 92.0, 98.0, 90.0, 85.0, 76.0, 4.0, 81.0, 56.0, 80.0, 55.0, 1.0, 87.0, 74.0, 84.0, 20.0, 74.0, 74.0, 77.0, 57.0, 30.0, 51.0, 87.0, 36.0, 9.0, 20.0, 35.0, 61.0, 29.0, 21.0, 0.0, 0.0, 25.0, 26.0, 25.0, 28.0, 51.0, 61.0, 69.0, 20.0, 44.0, 23.0, 12.0, 69.0, 82.0, 75.0, 45.0, 34.0, 19.0, 68.0, 29.0, 64.0, 71.0, 13.0, 7.0, 73.0, 18.0, 46.0, 69.0, 3.0, 18.0, 56.0, 80.0, 72.0, 43.0, 85.0, 63.0, 93.0, 97.0, 95.0, 92.0, 77.0, 48.0, 53.0, 79.0, 54.0, 17.0, 78.0, 78.0, 53.0, 62.0, 41.0, 78.0, 45.0, 13.0, 2.0, 37.0, 18.0, 11.0, 6.0, 2.0, 15.0, 70.0, 91.0, 55.0, 32.0, 87.0, 76.0, 43.0, 12.0, 5.0, 28.0, 38.0, 24.0, 19.0, 12.0, 54.0, 79.0, 63.0, 4.0, 16.0, 33.0, 79.0, 31.0, 37.0, 60.0, 50.0, 38.0, 75.0, 65.0, 94.0, 93.0, 
IC58, 55.0, 63.0, 93.0, 62.0, 51.0, 2.0, 32.0, 76.0, 90.0, 52.0, 4.0, 44.0, 18.0, 1.0, 86.0, 94.0, 35.0, 26.0, 37.0, 54.0, 28.0, 41.0, 93.0, 17.0, 76.0, 19.0, 97.0, 72.0, 92.0, 73.0, 86.0, 3.0, 4.0, 5.0, 1.0, 55.0, 65.0, 59.0, 87.0, 34.0, 87.0, 31.0, 44.0, 88.0, 36.0, 26.0, 77.0, 10.0, 58.0, 78.0, 45.0, 54.0, 56.0, 42.0, 25.0, 2.0, 68.0, 70.0, 43.0, 56.0, 39.0, 49.0, 13.0, 6.0, 62.0, 53.0, 75.0, 36.0, 33.0, 37.0, 50.0, 89.0, 69.0, 4.0, 93.0, 54.0, 36.0, 79.0, 16.0, 11.0, 1.0, 43.0, 61.0, 62.0, 94.0, 79.0, 70.0, 81.0, 40.0, 95.0, 77.0, 87.0, 78.0, 3.0, 50.0, 3.0, 11.0, 0.0, 30.0, 29.0, 38.0, 18.0, 22.0, 6.0, 67.0, 81.0, 86.0, 94.0, 98.0, 96.0, 79.0, 47.0, 30.0, 11.0, 88.0, 88.0, 55.0, 63.0, 31.0, 45.0, 12.0, 0.0, 19.0, 38.0, 2.0, 12.0, 52.0, 29.0, 63.0, 74.0, 20.0, 53.0, 37.0, 70.0, 99.0, 69.0, 29.0, 46.0, 13.0, 27.0, 53.0, 27.0, 30.0, 44.0, 51.0, 75.0, 12.0, 31.0, 24.0, 81.0, 83.0, 76.0, 50.0, 78.0, 25.0, 6.0, 52.0, 80.0, 80.0, 95.0, 91.0, 68.0, 80.0, 61.0, 75.0, 9.0, 56.0, 13.0, 60.0, 48.0, 57.0, 84.0, 20.0, 20.0, 26.0, 7.0, 64.0, 15.0, 38.0, 25.0, 5.0, 23.0, 28.0, 51.0, 68.0, 28.0, 85.0, 18.0, 45.0, 66.0, 43.0, 27.0, 77.0, 69.0, 95.0, 19.0, 14.0, 21.0, 5.0, 8.0, 71.0, 61.0, 99.0, 82.0, 
IC60, 2.0, 21.0, 54.0, 56.0, 19.0, 32.0, 12.0, 78.0, 71.0, 69.0, 91.0, 79.0, 93.0, 95.0, 93.0, 80.0, 69.0, 25.0, 25.0, 44.0, 79.0, 62.0, 40.0, 41.0, 30.0, 16.0, 1.0, 1.0, 4.0, 19.0, 62.0, 96.0, 81.0, 23.0, 5.0, 27.0, 37.0, 0.0, 9.0, 12.0, 38.0, 81.0, 31.0, 83.0, 74.0, 62.0, 39.0, 46.0, 75.0, 80.0, 61.0, 36.0, 80.0, 63.0, 44.0, 29.0, 6.0, 56.0, 53.0, 94.0, 94.0, 51.0, 27.0, 6.0, 20.0, 57.0, 85.0, 98.0, 65.0, 52.0, 55.0, 26.0, 19.0, 13.0, 88.0, 2.0, 44.0, 87.0, 84.0, 64.0, 45.0, 3.0, 11.0, 18.0, 18.0, 55.0, 53.0, 54.0, 58.0, 66.0, 93.0, 68.0, 79.0, 50.0, 55.0, 68.0, 37.0, 56.0, 35.0, 45.0, 50.0, 28.0, 45.0, 22.0, 0.0, 33.0, 20.0, 5.0, 1.0, 13.0, 38.0, 11.0, 53.0, 59.0, 67.0, 91.0, 34.0, 77.0, 98.0, 68.0, 89.0, 26.0, 28.0, 92.0, 60.0, 69.0, 97.0, 82.0, 61.0, 78.0, 31.0, 11.0, 87.0, 52.0, 30.0, 72.0, 4.0, 27.0, 75.0, 48.0, 43.0, 90.0, 42.0, 94.0, 92.0, 61.0, 31.0, 7.0, 6.0, 30.0, 4.0, 38.0, 52.0, 76.0, 70.0, 17.0, 2.0, 3.0, 8.0, 14.0, 24.0, 37.0, 73.0, 26.0, 63.0, 76.0, 91.0, 54.0, 29.0, 86.0, 43.0, 75.0, 76.0, 63.0, 51.0, 10.0, 36.0, 28.0, 5.0, 29.0, 43.0, 49.0, 86.0, 47.0, 77.0, 91.0, 70.0, 87.0, 51.0, 70.0, 81.0, 18.0, 50.0, 25.0, 78.0, 92.0, 12.0, 13.0, 20.0, 3.0, 86.0, 36.0, 15.0, 77.0, 
IC62, 44.0, 19.0, 38.0, 58.0, 54.0, 43.0, 45.0, 18.0, 30.0, 68.0, 31.0, 28.0, 31.0, 52.0, 13.0, 50.0, 44.0, 75.0, 77.0, 69.0, 63.0, 79.0, 48.0, 40.0, 50.0, 45.0, 26.0, 30.0, 6.0, 14.0, 29.0, 71.0, 69.0, 49.0, 37.0, 38.0, 75.0, 81.0, 62.0, 43.0, 61.0, 86.0, 90.0, 78.0, 77.0, 80.0, 86.0, 93.0, 83.0, 70.0, 87.0, 99.0, 95.0, 81.0, 34.0, 25.0, 5.0, 1.0, 15.0, 20.0, 0.0, 7.0, 5.0, 23.0, 4.0, 56.0, 85.0, 72.0, 65.0, 61.0, 56.0, 63.0, 80.0, 41.0, 4.0, 53.0, 54.0, 28.0, 61.0, 36.0, 46.0, 32.0, 17.0, 11.0, 20.0, 31.0, 25.0, 6.0, 12.0, 18.0, 24.0, 12.0, 3.0, 29.0, 44.0, 55.0, 52.0, 63.0, 70.0, 45.0, 39.0, 70.0, 81.0, 68.0, 95.0, 84.0, 88.0, 98.0, 96.0, 94.0, 99.0, 91.0, 55.0, 79.0, 78.0, 56.0, 53.0, 67.0, 76.0, 68.0, 26.0, 26.0, 11.0, 10.0, 19.0, 47.0, 22.0, 43.0, 37.0, 13.0, 27.0, 27.0, 16.0, 60.0, 74.0, 82.0, 89.0, 93.0, 76.0, 62.0, 52.0, 33.0, 21.0, 2.0, 8.0, 36.0, 25.0, 2.0, 5.0, 1.0, 13.0, 2.0, 19.0, 9.0, 20.0, 12.0, 27.0, 51.0, 62.0, 55.0, 37.0, 69.0, 57.0, 78.0, 79.0, 93.0, 94.0, 80.0, 59.0, 76.0, 86.0, 77.0, 64.0, 73.0, 35.0, 6.0, 50.0, 51.0, 51.0, 30.0, 53.0, 87.0, 88.0, 97.0, 92.0, 94.0, 95.0, 88.0, 87.0, 66.0, 54.0, 75.0, 36.0, 38.0, 18.0, 11.0, 42.0, 29.0, 3.0, 3.0, 0.0, 1.0, 4.0, 28.0, 
IC63, 22.0, 28.0, 50.0, 54.0, 51.0, 63.0, 51.0, 33.0, 29.0, 19.0, 5.0, 1.0, 59.0, 50.0, 20.0, 26.0, 43.0, 67.0, 63.0, 74.0, 80.0, 68.0, 40.0, 81.0, 88.0, 85.0, 95.0, 95.0, 96.0, 92.0, 86.0, 86.0, 36.0, 28.0, 35.0, 29.0, 45.0, 50.0, 68.0, 79.0, 69.0, 86.0, 48.0, 18.0, 10.0, 6.0, 25.0, 12.0, 9.0, 14.0, 8.0, 6.0, 26.0, 62.0, 76.0, 53.0, 16.0, 13.0, 19.0, 17.0, 24.0, 52.0, 89.0, 94.0, 69.0, 30.0, 23.0, 27.0, 21.0, 2.0, 2.0, 12.0, 11.0, 7.0, 0.0, 20.0, 61.0, 87.0, 87.0, 71.0, 87.0, 98.0, 99.0, 99.0, 97.0, 75.0, 13.0, 30.0, 73.0, 61.0, 79.0, 75.0, 68.0, 66.0, 69.0, 93.0, 93.0, 78.0, 55.0, 52.0, 29.0, 31.0, 37.0, 5.0, 56.0, 31.0, 19.0, 65.0, 43.0, 4.0, 3.0, 2.0, 4.0, 5.0, 3.0, 1.0, 0.0, 4.0, 30.0, 53.0, 90.0, 95.0, 77.0, 91.0, 94.0, 80.0, 61.0, 37.0, 26.0, 47.0, 37.0, 56.0, 72.0, 52.0, 62.0, 84.0, 77.0, 11.0, 39.0, 36.0, 6.0, 3.0, 13.0, 36.0, 31.0, 32.0, 25.0, 38.0, 75.0, 77.0, 78.0, 83.0, 88.0, 76.0, 70.0, 93.0, 94.0, 88.0, 78.0, 82.0, 79.0, 57.0, 45.0, 55.0, 44.0, 44.0, 44.0, 25.0, 1.0, 12.0, 15.0, 20.0, 56.0, 45.0, 49.0, 27.0, 54.0, 81.0, 81.0, 54.0, 60.0, 43.0, 11.0, 18.0, 38.0, 51.0, 55.0, 80.0, 70.0, 46.0, 34.0, 18.0, 28.0, 27.0, 41.0, 58.0, 63.0, 38.0, 42.0, 64.0, 62.0, 76.0, 53.0, 70.0, 
