"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.0966,-0.7146,-0.2472,-0.5904,-0.7437,0.3961,1.249,0.1822,0.9887,-0.7782,-0.8706,0.0173,0.8445,0.0952,0.109,0.074,-0.3137,-0.1325,1.0416,1.177,-0.8081,-0.7239,0.7001,-1.402,0.3428,0.5066,0.5806,1.1122,-0.2182,-0.3999,0.7031,0.0726,-0.1626,0.6026,-0.3067,0.6424,-0.423,-1.3426,-1.938,-0.2402,-1.1318,-0.4297,0.199,-1.2899,-0.5707,-0.8309,-0.0073,0.001,-0.646
0.722,-0.8767,-0.4667,-0.3625,-0.5375,0.4842,0.5847,0.0055,0.4364,-0.6345,-1.4079,0.4648,0.5918,-0.7502,-0.069,0.153,0.1033,1.1407,0.2683,0.2964,0.2481,0.3774,0.7193,0.3851,0.1081,-0.4721,0.076,-0.2141,-0.2965,-1.3634,0.7157,-0.5801,-0.4174,0.0448,-0.922,0.9892,-1.9556,-0.2155,-1.5266,-0.6143,-1.4846,0.6795,0.4166,-1.1374,-0.8804,-0.2647,-1.3245,-0.5512,-1.3617
1.2167,0.0585,0.0944,0.01,0.5182,-0.5817,0.3101,-0.7471,-0.0062,0.0014,-0.7648,0.2741,0.2094,-0.0734,1.0755,0.0537,-0.4961,0.7083,-0.3434,1.4959,-0.9921,0.0877,0.4648,0.3805,0.8482,1.815,-0.0113,0.1526,-0.8529,-0.5719,-0.0296,0.1187,-0.3512,0.7632,-0.5372,1.4477,-0.0167,-0.2044,-0.3952,-0.0901,0.416,0.5055,0.766,-0.5,-1.6605,0.2815,1.371,0.0084,-0.014
1.0149,-0.1373,-0.368,0.5403,-0.1159,1.8416,0.1314,-0.0574,-0.8537,-0.1606,-0.3377,0.6382,-0.0927,-1.607,0.6735,0.9741,-1.1719,0.3966,-1.151,0.0964,-0.7002,-0.0153,1.1169,-0.0434,0.391,0.6805,-0.8016,0.3473,-1.1995,0.3979,-1.6465,0.4612,0.0781,0.5601,0.1088,1.2606,-0.7936,0.4504,-0.4288,0.0727,0.5244,0.9358,0.6397,-0.0759,1.1979,1.2492,0.2525,-1.4248,-0.7658
-0.3965,-0.7911,0.0366,-0.3521,0.1791,0.3982,0.5255,-0.313,-1.4527,-0.3292,-1.0948,-1.2606,0.1685,-0.3425,-0.1612,1.1345,-0.424,-0.4268,0.0426,0.0878,-1.6561,0.1167,-0.3983,-0.3056,0.4025,-0.112,-0.5402,1.1802,-1.0688,-0.2619,-2.0849,-0.3085,-0.5103,0.3958,0.1667,1.8814,-0.9605,-0.8914,0.4031,-0.8262,0.6921,0.9095,0.5765,-0.4655,1.0877,-0.0608,0.2656,-0.0415,-2.2597
-1.2902,0.6203,-0.5498,-0.2263,0.1092,0.3014,0.1084,-0.1383,-1.844,-0.6571,-0.2711,-1.2591,-0.413,0.3719,0.4163,0.5126,-0.036,-0.5666,-0.8293,0.3621,-1.0108,-0.541,-0.1129,-0.4423,0.2815,0.1448,-0.938,0.265,-0.9941,0.4796,-0.8615,0.7349,-0.1165,0.5089,0.2178,1.4288,-2.0973,0.3418,0.4632,0.6344,1.2243,0.9343,1.7963,0.2344,2.2376,1.1636,1.3922,0.1885,-0.177
-1.6083,1.3303,0.4468,0.4802,0.5957,0.2732,0.1915,-1.2539,-2.3311,1.2236,-0.4203,-2.244,0.4303,0.6551,-0.499,1.0536,0.4994,-1.6229,-0.3704,0.9666,-1.1202,0.0916,-0.6402,0.7184,0.2925,-0.2701,-1.2746,0.9231,-0.6431,1.316,-1.5581,-1.7101,-0.9832,-0.0039,0.0511,2.3283,-0.5589,0.1966,1.4605,0.0789,2.145,0.2578,2.6676,0.2139,1.1915,-0.5394,1.8264,2.2666,-0.8527
0.1411,1.6817,0.2874,0.4313,0.1569,-0.3578,0.6097,-0.4214,-1.3385,0.3539,-0.0361,-0.433,-0.2535,-0.2166,0.1824,0.8126,0.1358,0.5444,-1.2459,-0.0321,-0.5787,0.7987,-0.238,1.3495,1.8139,-0.0751,0.3305,0.0902,-0.6529,0.2071,-1.1178,-0.4653,0.0892,-0.6343,0.4941,2.4058,0.2634,0.4796,-0.4694,-0.7887,1.6651,0.0374,2.4881,0.9495,2.4575,0.6706,2.0327,1.0321,-1.0503
-2.0356,0.5528,0.1947,-0.3194,-0.587,-0.4039,0.681,-0.2325,-1.5242,0.3527,-0.0386,-1.8691,0.503,0.3428,-0.4551,1.2474,0.035,-1.998,0.5346,-0.7315,-1.969,-0.5965,-0.9573,0.5652,0.6799,-1.1752,-0.5632,0.8627,-1.2444,0.2475,-1.3074,-0.4047,1.0484,-0.7717,0.0051,1.7217,0.0483,0.5929,-0.883,-1.395,1.3377,-1.0917,3.2982,0.2953,0.8091,-0.995,0.054,1.8977,-1.7994
-0.2043,0.2019,-0.4478,-0.2379,-1.5011,-0.5315,0.2642,0.004,-1.1542,-0.3594,0.0811,-0.0187,-0.1778,0.0735,-0.7155,0.536,0.3122,-1.2363,-0.0248,-0.9023,-1.327,-1.1412,-0.9453,-0.285,0.0099,-0.8641,-0.9915,-0.8694,-0.4803,0.1127,-0.2027,-0.2657,0.1425,-0.6124,-0.1055,0.2274,0.0344,0.1492,-1.4928,-1.725,-0.885,-0.5887,1.6822,-0.1351,0.2421,-0.3584,0.5347,-0.2987,-1.7179
