"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.4357,-0.75,0.08,0.6133,-1.127,1.1303,-0.0419,-0.0212,1.3968,-0.0093,0.2045,-0.1502,-0.9211,1.9197,-0.9422,0.8139,0.5212,-0.5238,2.0198,0.1172,0.0067,-0.7885,-2.1318,-0.7386,-1.69,0.3816,-1.5907,-0.8505,0.7489,-0.7093,1.5431,-0.1407,0.6771,0.1363,1.0354,-1.2851,0.1853,-0.101,-0.4649,-2.2202,0.639,-1.6252,0.3853,-1.3254,-1.7551,0.0522,0.9447,0.3178,0.6713
0.7476,0.6202,0.3129,0.3151,-1.5522,0.6827,-0.4181,0.1927,1.42,-0.8789,-1.2681,-1.3027,-0.1184,2.2295,-0.9537,0.1714,0.9121,-0.2299,1.1315,-1.039,0.6133,-1.0564,-0.8052,-1.8978,-0.5418,0.5774,-1.5774,-0.2959,1.5373,-0.5836,1.6424,-0.9579,0.5592,-1.4688,-0.3963,-1.0357,-0.0937,0.8308,0.334,-0.5791,1.1856,-1.306,-0.1491,-0.5175,-0.5675,0.6361,2.4149,-0.4422,1.4033
1.1082,0.7005,-0.2123,-0.1299,-1.8656,-0.2237,-0.0781,-0.5788,0.9479,-0.7443,-0.4519,-0.8265,-1.1391,1.9259,-0.814,0.069,-0.5328,-0.3623,1.112,-2.5445,-0.3425,-0.7093,-0.6623,-1.3532,-0.2672,0.8206,-0.5479,-1.0279,0.8703,-1.4701,1.5859,-1.7836,-0.001,-1.3302,-0.7809,-0.3136,0.7126,1.6165,0.5739,0.1729,2.1094,-1.7537,0.4362,0.0842,-0.6034,0.899,3.4235,-0.702,2.2007
0.8582,0.1383,0.2052,-0.1061,-1.6321,-1.3191,-0.3037,-1.1679,0.8007,-1.0857,-0.5339,-1.6306,-1.6915,1.6619,-1.4533,0.5522,0.5328,-0.7198,1.4082,-1.714,-0.29,-0.597,-1.1854,-2.6477,-0.9709,-0.6317,-0.457,-1.4063,0.9199,-2.3615,1.1218,-2.4967,0.1741,-1.9561,-0.5249,-0.0726,0.0285,2.9906,0.4,-0.336,2.9981,-1.495,1.1969,-0.5204,-0.4655,-0.5642,2.2895,-0.4122,2.1486
0.7318,0.078,-0.0805,-0.3496,-1.1114,-2.4889,0.1548,-1.5781,0.3568,-1.149,-0.2276,0.4642,-1.9098,1.7781,-1.0786,0.8865,-0.2771,-0.2871,0.8493,-2.6347,-0.7902,-0.2326,-0.594,-1.0042,-1.6505,0.8209,-2.1047,-1.8148,0.8932,-2.1247,2.2787,-1.4642,-0.0792,-1.474,-1.9289,-0.1825,0.9481,1.3723,0.5084,-1.4502,2.6573,-1.2234,2.3613,0.2181,-0.959,0.8216,3.703,-1.1387,2.3456
0.2819,-0.5966,-0.4076,-0.6015,-1.1543,-1.7908,-0.2533,-1.4008,0.1918,-0.4315,-1.3695,-0.0479,-1.6188,1.0402,-0.7021,1.2522,-0.9795,-1.5649,0.831,-1.9838,-1.3375,-0.6142,-1.0595,-1.6527,-1.423,0.6769,-1.7044,-1.1064,0.3029,-0.0423,1.1889,-1.0112,-0.3157,-1.6964,-1.8831,0.1255,0.7371,0.6362,0.0575,-0.5427,1.1315,0.2061,1.2872,0.0047,-0.5259,-0.0406,3.0298,-1.3424,2.6009
1.4569,-0.4762,-0.262,-0.2615,-1.3038,-1.499,1.0296,-1.1434,-0.9565,-0.1635,1.295,0.0506,-1.2642,0.3445,-0.5719,1.1975,-0.9859,-0.635,0.7484,-1.5403,-1.2023,0.5855,-2.2086,-0.6947,-0.9953,-0.3104,-1.223,-1.1658,0.8594,-0.4508,0.9662,-1.9572,-0.8215,-1.3336,-1.1537,0.0614,0.0387,-0.5236,-0.4068,2.0093,0.5605,-0.2504,0.5841,-1.2414,-0.4208,-2.3247,0.4346,-1.408,0.7824
1.1042,0.0538,0.0684,-0.2322,-0.9534,-2.0412,1.2842,-0.739,-0.2605,-0.5545,0.6296,-1.2015,-0.7677,0.3962,-1.1087,0.2705,-0.8445,-0.0264,0.1293,0.0135,-0.5382,1.1817,-1.1521,-1.4605,-1.3481,-0.5564,-0.1135,-0.6934,0.7921,-1.2588,1.3272,-0.7297,-1.1164,-0.6368,-0.7389,-0.7415,-1.1874,-1.0667,-0.8871,0.5298,-0.702,-0.6393,-0.0137,-0.3454,-0.9628,-2.9369,-0.5349,-0.4684,-0.9337
0.9569,1.194,0.5676,-0.3709,0.4296,-2.8387,0.8932,-0.4328,0.2753,0.1427,0.3387,-0.2407,-0.5207,-0.2018,-1.155,-1.1227,-0.5622,0.7178,0.3454,1.4831,0.2292,1.8336,0.0049,0.0152,-0.0713,-0.7404,0.4015,-0.8429,0.742,-1.9614,0.8796,0.5293,-0.3786,1.1638,-1.3343,-1.2876,-1.7103,-0.8993,-0.548,-1.6821,0.0169,-0.0574,1.0233,-1.1506,-1.0544,-1.4539,-1.0381,-0.5502,-2.183
0.7609,0.3505,-0.1235,-0.0887,0.4257,-0.896,0.8966,-0.9327,-0.4063,-0.4872,0.1695,-0.9915,0.6132,-0.5367,-1.438,-1.4574,-0.0181,0.3384,0.7114,1.4227,0.3276,2.4254,0.3477,-0.0409,-0.3349,-1.5262,0.5281,-0.2305,0.3322,-1.0778,0.4043,-0.1579,-0.6772,0.6647,-0.6264,-1.0564,-1.2163,-0.7104,-0.0637,-1.2011,-1.1055,0.8786,0.3409,-0.7033,-0.0482,-0.8818,-1.0766,-0.2556,-1.9871
