"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.4828,0.0085,3.4993,-0.2223,-0.1569,-1.046,0.2625,-0.5007,-1.6192,0.3089,1.2411,-0.149,0.5972,0.0209,0.0041,-0.0245,-0.7319,-0.7352,-0.3695,-1.8894,0.5356,-0.1142,0.2058,-0.2179,-0.5538,-1.5926,1.4736,0.3301,1.281,1.4021,1.7207,0.8045,0.6016,-1.166,-0.6925,0.0012,1.7659,-0.1491,-0.56,0.5862,0.0541,0.4617,-1.5713,0.4241,-1.2532,-0.0402,-1.065,0.9897,0.9184
0.5377,-0.1898,1.4596,0.2642,-0.6179,-0.6435,0.3234,-1.0492,0.0611,-0.4232,0.7544,-1.1685,-1.016,1.4844,1.0741,0.1232,-1.4131,-0.9063,0.1588,-0.3064,-0.7808,-1.9035,3.1562,-0.3775,-1.2964,-0.6379,0.392,0.8098,0.6185,0.0154,0.4355,1.4218,0.3278,-1.7507,-0.1577,0.3095,0.9388,-0.5948,-0.839,-0.2542,-0.6076,-0.5048,-1.3457,0.5984,-2.3391,-0.6515,-2.1252,0.6609,0.5843
1.2692,-0.603,0.2533,1.84,-1.4066,-0.0361,0.8786,1.1559,0.1816,0.5728,-0.0652,-0.5434,-0.802,2.3552,0.2952,0.9087,-1.8349,-0.8428,0.9723,-0.4737,-0.7533,-2.307,1.6292,0.1041,-2.4519,0.3779,-1.0341,-0.6481,1.0932,-1.0672,0.5974,-1.2508,-1.0775,-1.6676,0.297,-0.2601,1.8315,0.2791,-1.3364,-0.0669,-1.551,-1.356,-0.8063,0.346,-2.0815,-0.7687,-1.1582,0.7389,0.916
0.9063,0.9236,0.8103,0.7668,-2.1495,-0.6734,-1.4175,1.4704,0.8517,-1.6547,-1.049,-0.6789,0.2901,1.4531,-0.9002,0.4042,0.0427,0.3139,1.8428,-0.7284,0.1393,-0.9317,-0.2623,-2.1504,-1.5746,-0.7086,0.8956,-0.0737,1.5232,-0.9392,-0.0911,-2.3271,-1.0846,-1.0973,0.4396,-0.3337,-0.0983,-1.0198,-1.1408,0.4199,-0.679,0.4453,-1.506,1.7218,-1.3886,-1.2255,-0.3341,0.8816,0.3598
1.2152,0.8878,-0.8595,0.0664,0.0807,-0.3148,0.657,0.1703,0.4985,-0.9398,-1.4836,-0.5487,0.3033,1.0076,-0.4425,0.1439,-1.2542,1.3137,2.007,0.3905,0.2663,-0.78,-0.4799,-0.3608,-1.5847,1.2612,1.9054,-0.5419,1.1439,-0.8515,0.333,-1.3639,0.4778,0.73,0.9614,-0.8087,-0.8303,0.0797,-0.8359,0.1571,-0.8175,1.3591,-1.4113,2.5225,-1.4257,-0.309,-0.2801,0.8205,0.4225
0.7037,0.0463,-0.7469,-0.5313,2.1629,-1.6492,1.3325,0.9921,0.6517,-0.4508,-0.5223,1.4105,-0.0722,1.2282,0.9561,-0.3696,-0.5205,0.7652,1.3999,0.1811,-0.1222,0.5077,-1.3411,-0.661,-0.8808,1.4536,1.9271,-0.2874,1.3044,-0.4202,1.2881,-0.1229,0.4507,0.5005,0.3139,-0.5138,0.09,0.5441,-0.6512,2.137,-1.2501,2.562,-1.3722,1.5974,-0.9611,-0.2991,0.3183,0.8417,1.4021
-0.0828,0.4277,-0.7262,-0.0745,0.7848,0.8337,2.0575,-0.3333,0.118,-0.7022,0.5447,2.0416,-0.5051,0.1592,0.5224,0.2235,-0.8357,0.8654,0.776,-0.2972,0.0997,-0.244,0.1799,-0.9913,-1.7817,0.8826,1.9329,0.274,0.7133,0.6815,2.6338,-0.8836,-0.5716,0.2563,-0.266,-0.078,-0.7242,-0.3915,-0.9757,2.6065,-0.653,0.7855,-1.052,0.6871,-0.7332,-1.5752,-0.2943,-0.503,0.68
0.0509,-0.8321,0.3913,0.3656,0.705,1.2341,0.38,-0.1878,1.3144,-0.2024,-2.4128,0.223,0.6177,1.4273,-0.2463,0.0281,-1.4474,1.3219,1.6449,-0.4144,0.3539,0.4726,-0.0051,-0.5483,-1.0172,-0.3217,1.1366,-0.2109,0.6987,-0.3819,0.962,-0.4657,0.2561,0.8207,-0.0751,-0.5985,-1.1232,-0.9988,-0.821,0.6907,-0.6521,0.5803,-1.455,0.5712,-0.87,-1.4321,-0.223,-0.1028,-0.3125
2.1958,1.3424,-0.1718,1.1011,1.2946,0.8898,0.8318,0.3049,0.4069,1.7399,1.253,0.0319,0.542,0.5995,-0.0034,-1.1047,-1.0607,1.0191,1.7374,2.0452,0.3857,1.8077,1.3398,2.6093,-1.0393,0.2222,0.4222,-0.3841,0.4733,-1.6849,-0.4244,-1.0131,1.0034,2.232,0.8996,-0.7165,-0.5857,-0.0628,-0.2308,-0.3607,-0.2817,0.2744,0.389,0.3151,-0.3657,0.4024,-1.4105,-0.185,1.1933
0.794,-0.1655,-0.7926,1.0292,0.0891,0.4272,0.2231,0.8686,1.3121,0.28,0.1553,1.2278,0.2646,-0.2249,-1.0199,-0.5979,0.0565,1.5684,1.5847,0.6197,0.9894,1.4165,-0.9009,0.0956,-0.1156,-2.3314,-0.0393,-0.4748,0.3028,-0.1245,-0.4463,-0.4788,0.7669,0.2231,1.6524,-0.9235,1.1017,-1.5342,-0.9607,-0.8941,0.146,1.0962,-0.1751,-0.5281,-0.2896,-1.0132,-1.5835,-0.9055,0.1867
0.2756,-0.0851,-1.5625,0.5857,0.5064,1.7199,1.1104,0.6485,1.2796,0.1398,-0.9576,0.9479,-0.1857,0.0499,-0.0875,0.1535,-0.4941,0.1873,0.4407,0.4687,-1.0901,-0.8394,-0.4927,-0.1401,-1.0629,-0.8683,-0.6079,0.1466,-0.5734,0.118,-0.4997,1.7844,0.1144,0.9234,0.4286,-1.6183,0.5879,-1.2532,-0.4497,-0.4865,-0.0828,0.0641,-0.7812,-0.4922,-1.3522,-0.7293,-0.133,-1.1057,-0.4791
1.1316,-0.1778,-1.3776,0.251,1.2081,1.2534,1.1932,0.7997,0.9249,0.2754,0.3949,-0.0302,-0.4742,0.5473,-1.3325,-0.0766,-0.0057,0.3399,0.7255,0.8303,-0.9196,0.3124,-1.5391,-0.2653,-2.2841,-0.5472,-1.1734,-0.4823,0.2214,-1.1365,0.1542,0.0421,-0.3397,0.2927,-0.4398,-0.6408,0.5231,-0.5941,-0.8845,-0.2565,-0.1022,-1.1313,-0.2784,-1.0559,-1.0042,-1.8689,-0.5689,-0.5339,0.2872
0.9956,0.4986,-0.7548,-0.5386,0.7439,0.302,-0.0826,2.2952,1.1235,-0.7627,0.8903,0.4297,-0.407,0.4421,-0.9162,-0.5793,1.3193,1.4439,0.4757,0.9745,-0.6512,0.7091,-2.397,-0.0366,-0.5056,-1.3468,-0.6843,-0.4426,0.0946,-1.0725,-0.7458,0.7653,-0.2549,0.0095,-0.4038,-0.3295,-0.3081,-1.5331,-0.7632,-0.0606,-0.3971,-0.9787,-0.5984,-0.7246,-0.5421,-0.5589,0.9085,-0.4107,-0.6353
0.6027,-0.612,-0.7062,0.5136,-0.9076,2.2781,1.0366,1.647,0.0219,-0.8612,0.0674,-1.4876,0.6981,-0.2054,-1.8758,-0.5454,1.1384,1.5165,-0.3855,1.4244,-0.9116,0.1578,-1.016,-1.1554,-0.1314,-0.1334,1.3686,0.9483,-0.9179,-0.8901,-0.2529,0.4741,-0.1585,0.3377,0.7143,0.019,0.0066,-1.4962,0.1579,-0.9809,-0.1588,-1.1861,0.0887,-0.233,-0.2971,0.9484,-1.3378,-0.5815,-0.7261
