"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.6652,-1.3569,2.02,0.6264,1.0303,2.129,1.826,-0.5214,-0.251,-0.9047,-0.8052,2.0979,0.7574,-0.8241,0.7125,1.7325,0.4334,3.2619,0.771,0.3139,-1.1402,1.6119,0.7379,-0.134,1.9557,0.6068,-0.3311,-0.8492,-1.6332,0.2774,-0.0555,0.4438,0.2105,-0.6551,-1.3372,1.4028,-2.0475,0.3243,0.4648,0.5401,-1.8165,2.0944,0.4267,0.0433,-0.1793,0.8604,-0.3168,-1.5392,0.0441
-0.8641,-0.3773,2.0908,-0.4737,0.1321,1.714,1.3629,-0.5231,-1.8485,-0.5536,-0.7432,1.6116,0.5978,0.5636,1.5372,0.6985,0.8234,1.9728,-0.1019,-1.2041,0.7522,1.0285,-0.6523,-0.9492,1.5792,-0.9573,1.527,-0.1868,-1.2255,0.7552,-0.8001,0.3362,1.0048,-1.2372,-0.2813,2.9424,-0.7208,-0.0328,1.1552,1.182,-1.0086,2.343,0.0686,0.0768,2.1827,0.8577,-1.1862,-0.6438,-1.3433
-0.5069,0.0427,0.3595,-0.8106,0.1931,0.1049,1.6458,-0.4184,-1.5593,0.3424,-0.8764,1.2385,-0.4068,0.1932,1.5456,0.115,-0.4982,0.5992,-0.9641,-1.033,-0.5396,0.4189,-0.5791,0.145,1.0131,-0.6761,0.9116,0.1998,-1.417,0.9879,-1.3088,0.5278,0.0282,-0.7997,-0.7319,1.4787,0.5255,-0.5537,2.1196,0.5286,-2.3871,-0.054,-0.3985,-0.7438,0.2506,1.0624,-0.2343,0.1364,-0.5095
0.0139,-0.0515,0.1008,-1.3111,-0.0793,-1.0767,0.7966,-1.025,-1.682,0.0852,0.2585,0.2062,0.2807,-0.5257,0.8115,-1.0627,-0.0995,0.5046,-1.2369,-0.2846,-0.3766,0.8821,0.7048,1.1132,-0.3737,-0.1347,0.9747,-0.4909,-1.4424,0.9726,-0.8173,0.2523,-1.8739,-1.107,-1.271,1.2206,-0.0564,0.1237,0.1128,-0.6137,-0.9134,0.2919,0.3019,-0.8638,0.1573,0.5285,-1.711,-0.1964,-0.9891
-0.8438,-0.6795,0.7253,-0.4507,-0.7672,0.5157,0.9267,-1.087,-2.4829,-0.1608,-0.1663,-0.0551,0.6181,-0.8151,1.5309,-0.2738,0.1469,1.3364,-1.2726,-0.8596,0.6346,2.462,-0.6072,-0.2569,-0.3179,-2.1526,-0.8294,-1.7883,-1.3449,0.8358,-0.6498,0.3364,-0.3668,-2.1559,-1.5817,1.5656,-2.3837,-0.2813,-0.6965,1.521,0.2846,2.1964,0.3464,-0.7475,1.1537,1.0321,-1.3225,-0.292,0.1408
-0.085,0.0746,0.6226,0.646,-0.3189,1.4551,2.0636,-0.1833,-2.1396,-0.1334,-0.1604,-0.4517,0.0724,0.1786,0.9222,-0.2874,-0.0237,0.9562,-0.9284,0.2239,-1.3204,1.5826,-1.3826,-1.1044,1.281,-1.4837,0.0047,0.3565,-1.4094,0.9302,-1.2424,0.9626,-1.2695,-1.5112,-1.9096,1.3737,-1.2436,0.9158,1.3834,0.5759,0.4994,2.0834,1.7666,-1.5396,1.5561,2.311,0.9267,-0.164,2.2253
0.1418,2.159,0.2789,-0.9042,0.7102,0.0395,0.3016,-0.2135,-0.0642,0.7306,0.7171,0.7505,-1.0569,0.4893,0.9906,-2.8032,1.0555,0.8906,-0.6502,1.5418,0.0975,-0.1519,1.9057,-0.6709,0.6167,1.283,0.8131,0.0588,-0.559,-0.2225,-0.9763,1.965,-1.3854,0.9164,-1.0294,1.241,-0.3483,1.2582,1.298,0.1476,1.907,2.3353,1.2775,0.3343,1.1515,3.8237,0.1505,0.3462,1.8587
0.2161,2.9592,-0.4829,-0.488,0.2585,0.3372,1.0811,-0.4545,-0.0864,2.6122,1.1258,1.3617,-0.0284,-0.3624,1.5945,-0.2632,-0.3482,1.7429,-0.5888,1.4282,1.3506,1.9541,0.1073,1.1714,0.5672,0.1857,0.626,-1.0077,0.508,-0.1078,-0.0631,0.7958,0.5396,1.2063,0.3221,1.847,-0.3707,0.8992,0.4786,1.6501,1.5411,0.565,0.382,0.7843,1.2001,0.9393,-0.2928,1.0367,0.3118
1.154,0.1694,-0.3579,-0.641,0.9263,0.177,0.7201,0.4474,1.1973,0.7095,0.8269,-0.3535,0.1134,-0.5117,0.0066,-0.2861,-0.4299,0.7567,-0.1743,0.7181,0.0118,1.1341,-0.725,1.8094,0.4987,-0.8051,-0.2084,-0.1984,1.0115,-0.5587,0.1286,0.2319,-0.3244,0.3114,0.4862,0.6561,0.6441,-0.3159,0.1311,1.045,0.4185,-1.1609,-0.5379,1.7693,-1.1203,-1.2145,-0.4166,1.2077,0.1847
1.8706,-0.0722,0.9797,-0.4668,1.7809,1.1894,0.3169,0.7874,2.3922,0.2151,-0.0331,-1.1536,1.0541,-0.9444,-0.3395,-1.1116,-0.1275,0.1438,0.0512,0.2331,-0.1811,-0.6673,-1.2844,1.7055,-0.5175,-1.0388,-0.1555,1.4783,1.8222,1.8652,0.7462,-1.5781,-1.211,0.3688,0.1522,-0.1117,-0.2986,-0.1415,-0.702,1.5424,-1.1756,-0.3971,-1.9016,2.3994,-1.827,-0.7241,-0.4897,1.5055,0.9852
