"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.9203,-0.4045,-0.8329,3.063,1.3964,1.8195,0.1299,-0.7401,-0.7704,0.6998,0.6388,-0.6495,0.1383,0.239,0.9427,-0.3214,0.7456,-0.2367,-0.6432,0.5813,-1.808,-0.2072,-0.3458,-1.0421,0.9165,0.8007,-1.5608,-0.0529,0.2893,1.8261,-1.2467,-1.3286,0.588,0.1625,1.6856,1.0676,1.6363,-0.1857,1.1799,-2.0342,-0.3422,-0.8654,1.1467,0.4724,-0.5781,-0.3242,-1.009,-1.3743,0.4321
1.4318,-1.8395,-0.3969,1.7436,-0.5019,1.7635,0.2873,-0.2689,0.1099,-1.1305,-0.1948,0.9271,-0.6693,-1.2524,2.0032,0.5536,-0.4825,1.3388,0.8398,-0.2207,-0.0902,2.1015,-0.6986,0.33,2.3754,-0.4831,-1.0173,-0.4205,0.0887,0.5255,-1.4075,0.0662,3.0318,0.3584,1.9044,1.0401,0.42,-2.5436,-0.1745,0.094,-1.3868,0.4324,1.2886,1.0552,0.739,-0.7567,-0.2257,-2.1372,-0.4225
0.4499,-2.2066,0.9237,0.8537,-0.8355,0.8218,-0.3864,0.3049,-0.9103,-0.7679,-0.1445,-0.0345,-0.339,-0.0529,1.189,0.5482,-0.2894,0.4991,0.7016,-0.7395,0.5946,1.2452,-1.4829,-0.3484,1.1243,-0.617,-0.3412,0.5521,0.797,0.4196,-0.0227,-0.4017,1.8412,-0.1654,2.2108,0.5917,0.5249,-0.968,0.6263,0.9187,-0.5158,0.2064,0.6501,0.1685,-0.1889,-1.0204,0.0277,-0.4309,0.0677
0.1553,-1.145,1.4371,0.514,0.1841,-0.5795,-0.5896,0.6684,-1.36,0.485,0.5279,-0.8062,-0.3946,0.7297,-0.3352,0.1171,-0.5988,-0.0866,0.6113,-0.6998,0.5211,0.2336,-0.7453,1.0623,0.1365,-0.6933,-1.07,-0.0479,1.1649,0.032,-0.0456,-0.5189,0.1442,-0.5557,1.5964,-1.4014,0.5609,-0.8632,0.0845,-0.0184,0.1875,0.5663,-0.1819,-0.4076,-1.0355,-1.3127,-0.023,-0.7211,-0.1575
1.1743,1.2527,1.4213,0.8913,1.6312,-0.7452,-0.9973,0.0722,0.0584,0.1793,0.4405,-0.2583,0.0594,-0.025,1.1919,0.2341,-1.3761,0.0435,-0.0774,0.2281,0.7241,0.3907,0.4285,1.4207,0.5478,0.2379,-0.2496,1.7207,0.0483,0.948,-0.0719,0.9207,1.0874,0.1743,0.0784,-0.8325,-0.9601,-0.8843,-0.2662,-0.1549,0.5077,0.8564,-0.2935,-0.457,0.2656,0.1446,-0.0344,-0.2301,-0.8474
0.8183,1.8639,0.2935,0.3776,-0.9962,-0.8277,-0.263,0.0617,0.116,0.8889,2.0886,0.3988,0.1021,-1.0424,1.6378,0.461,-1.5005,-0.6285,-0.6383,-0.8074,-0.3013,0.3411,0.9083,0.7596,-0.5212,0.467,-0.4697,1.6049,-0.657,1.4708,0.333,0.8549,0.1723,0.8385,-1.5782,-0.7572,-0.245,0.1697,-0.2457,-0.1975,1.1969,-0.1497,0.5468,-0.5106,0.0791,0.1062,-0.8908,-0.2442,-0.553
0.5216,0.5399,0.0188,-0.5619,-2.579,-1.0198,-0.8144,0.7361,-0.9113,0.2516,0.733,0.5639,-0.1394,-0.6626,0.2828,0.7623,0.2185,-0.4089,-0.4819,-0.922,0.481,1.6358,0.2471,0.2011,-0.2586,-0.4272,0.1964,-0.1098,-1.133,0.3323,0.8821,-0.0075,0.4036,-0.3121,-1.5333,-0.2811,-0.3814,-0.0632,0.1246,-1.5952,1.1216,-0.3887,-0.0265,0.453,0.2595,0.4311,0.494,0.4398,-0.09
-0.1412,-0.0665,-1.2432,-0.8614,-2.0258,-0.448,-0.7022,-0.1219,-0.222,-0.1275,-0.2448,0.2579,-0.0591,-0.5876,-0.657,0.2881,0.4405,-0.9009,-0.3186,-0.0521,0.3228,0.3332,-0.5284,-0.4939,0.1306,-1.1459,1.0868,-1.1298,-0.8931,-0.3796,-0.0034,-0.4123,0.4215,-0.2221,-0.9017,-0.6887,0.2509,-0.3226,0.0766,-0.925,0.5578,-0.5245,-0.2172,1.158,0.919,0.2215,0.3432,0.6199,0.7117
-0.5498,0.5319,-1.7659,-1.008,-2.4469,-1.1475,0.5802,0.0788,0.1439,0.1154,0.2745,-0.1115,-0.3718,-0.8554,-1.3433,-0.4687,-0.0482,-0.8409,-1.3495,-0.6445,-0.1778,-0.2733,-1.121,-1.1831,0.1173,-0.4506,0.4553,-2.0988,-0.6606,-0.8863,-0.2148,0.0138,-0.7807,0.4308,-1.0065,-1.1947,-0.112,1.7584,0.4736,-0.6618,0.1211,-0.2325,1.6324,0.8071,0.8219,0.9905,-0.6976,0.8015,1.6457
-0.8266,-0.6275,-1.5707,-1.4584,-2.5477,-1.3896,-0.3883,0.3657,-0.4059,-1.9355,-0.8361,-1.1331,0.177,-0.5296,-2.9383,-0.5911,0.6135,-0.8931,-1.1656,-0.9443,0.9353,0.1382,-1.4641,-0.0394,-0.5201,-0.4564,0.5766,-1.7534,-0.9859,-1.6183,-0.7379,-0.471,-1.9465,-0.2691,-0.7887,-0.0354,1.9542,0.3649,0.5091,-1.8054,0.267,0.143,1.179,-0.3572,1.0947,-0.3776,-1.7437,0.2184,-0.0956
