"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
0.0661,-0.2545,0.4344,0.7105,-0.7358,-0.7883,-1.1217,0.5074,-0.2845,-1.0174,-0.0775,-0.3031,-0.3948,1.7984,-0.1978,0.0858,0.4734,-0.4793,-0.7861,-2.2425,1.2852,-1.0081,-0.2869,-1.6613,-1.6738,0.5748,-0.3537,-0.788,2.0404,-0.7162,0.0957,-0.0568,-0.4948,-1.843,-1.2262,-1.1994,0.7807,0.2512,0.2391,0.3761,-0.8738,-0.9276,-0.8892,0.0118,-1.2599,-0.8521,0.2944,0.4535,-0.3596
0.1743,-1.1807,-0.4296,-0.6314,-2.4465,-0.7415,-1.1683,1.0566,-0.8775,-1.3006,0.4395,-1.0644,-1.1086,1.1657,-1.6148,-1.2169,0.7343,-1.0555,0.0419,-1.1636,0.2319,-0.2779,-0.7158,-1.4073,-1.5131,0.198,0.448,-0.6867,0.8789,-1.1862,-0.0445,-1.2458,-1.0164,-2.0461,-0.3823,-0.9015,1.1418,0.4058,-0.3001,0.263,-0.4919,-1.3967,-0.6527,0.6189,-0.7461,-0.5993,-0.3653,0.5204,0.2345
0.6214,-1.2929,0.2854,-0.2688,-1.2858,-1.5398,-0.4329,0.4222,-0.2441,-1.0872,-1.2595,-0.1706,-0.8073,1.7342,-0.4765,-2.1043,3.2874,-0.1113,0.0639,-0.5142,0.9069,-0.9907,0.759,-0.4267,-1.2441,0.933,0.7701,-0.903,1.4678,-1.2123,0.0629,-0.6103,-1.8632,-2.5529,-0.5639,-0.3171,-0.1806,0.3124,-1.3455,1.7616,-0.5525,-0.5232,-1.9039,0.8905,-0.1103,0.6419,-1.4669,1.057,-0.032
0.9455,-1.3466,-0.0561,1.21,-0.6583,1.5042,-1.1554,0.1383,-0.4553,-1.4385,-1.2568,-0.4136,-0.0441,1.4873,-0.5934,-0.8657,3.9534,-0.4975,0.8526,-0.3343,0.4753,-0.1351,-0.5752,-0.2266,-1.128,0.2568,0.965,0.1131,0.2601,-0.6142,0.4968,-1.0693,-0.8654,-0.9842,-0.2113,0.2075,-0.0847,0.4072,-0.7654,1.9184,-0.2293,-1.799,-1.111,0.5654,-0.2398,1.8397,-1.626,0.7239,0.4928
0.5343,-0.0919,-0.3085,0.6461,0.2655,2.1834,-1.4736,-0.4738,-0.112,-0.4797,-0.3041,1.8602,-0.4313,2.0859,0.356,-0.6512,1.8428,-0.2106,0.4538,1.2457,-0.6918,-0.8814,-0.8711,-0.2132,-1.0065,0.9,0.4232,-0.2376,0.4582,-0.3386,1.0259,0.4546,0.1445,-0.0324,-0.0755,-0.5502,-0.5227,1.2513,-0.2925,1.4202,-0.5172,-1.1837,-0.2069,-0.1202,-0.7597,1.6764,-1.7152,0.0929,0.2474
0.9154,-0.0154,-0.0027,1.2611,0.3866,0.3161,0.377,-0.5207,-0.3046,-0.2019,0.7702,3.7941,0.3204,1.6458,0.6838,0.0878,1.1043,0.7303,0.4992,0.7313,-0.7771,0.0232,0.2219,-1.0503,-0.8625,1.2336,0.3783,-1.1327,0.8846,-1.083,0.9974,0.9809,0.2995,0.4707,0.2394,-0.8792,-0.4813,0.4575,0.8943,1.1017,-0.385,0.3404,0.3764,-0.3642,-0.2754,0.6766,-1.2797,-0.4115,0.9911
0.5039,-0.6882,-0.0056,1.9689,-0.4197,0.3872,0.1988,-0.0772,-0.225,0.69,0.6767,0.9733,1.1602,0.1213,-0.9629,0.6709,0.874,-1.2568,1.2739,0.4151,-0.9252,-0.4015,-0.4924,-1.3465,-1.4937,-0.0349,-0.1647,-0.2705,0.142,-0.1307,1.3663,-0.4034,0.9459,0.6851,-0.3745,-0.4508,0.7163,-0.2005,-0.6132,-0.9295,0.7213,-0.9334,1.2598,0.3038,0.5311,0.0123,-0.4694,-1.0221,0.5422
0.9431,-0.5033,0.7991,1.7711,0.013,-1.1147,1.2427,-0.4813,1.43,-0.5534,0.6161,1.2372,1.2389,-0.1575,-0.0744,0.6618,-0.478,-0.6364,1.845,0.7663,-0.8115,-0.1759,-0.0146,0.2194,-1.349,-1.5822,-0.2467,-0.7851,0.9536,0.0069,1.0653,0.0783,0.9842,0.6187,-1.74,-0.8413,0.2138,0.3976,-0.578,-0.4796,0.2324,-0.2469,0.4977,0.8161,0.0227,-1.1795,-0.2859,-0.6136,-0.2554
1.0092,-0.4152,0.6511,2.049,-0.4585,-0.9985,0.4317,-1.2705,1.441,-1.4741,0.4266,-1.8228,1.0816,-1.378,-0.8324,1.1801,-1.8424,-2.0488,1.9649,0.2008,-0.5983,0.6796,-0.4383,-0.024,-1.4876,-0.3674,-0.454,-0.5337,0.5183,0.6643,0.7547,-1.4351,-0.3192,0.4436,-2.0302,-0.9767,-0.0127,-0.1264,-0.9351,-0.4631,0.1203,-2.3808,-0.0823,0.9944,-0.2327,-0.7273,1.3453,-1.2191,0.3928
1.7083,-0.1712,0.325,0.3808,0.3619,-1.4309,0.1946,-2.1248,1.0248,-0.0991,0.5823,-1.5811,0.4375,-1.3601,-0.7432,0.8077,-1.0403,-0.8864,1.7725,0.1575,-0.3131,0.7405,-1.9038,-0.2032,-0.7548,-0.6976,-1.7698,-0.4727,0.7368,0.9604,1.0198,-1.1697,0.7495,0.5109,-1.7277,-0.5002,-0.1497,-0.2438,-0.8664,-0.3656,-0.2716,-1.5174,0.3634,1.501,0.0985,-0.9764,1.6244,-2.0824,0.0524
