"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.3248,-0.4199,0.0871,-0.0734,0.4913,-0.1438,-1.113,0.2416,-0.1645,-0.4553,-0.7113,1.3276,1.061,-0.8013,1.2268,1.5065,-0.077,0.6511,0.2137,-0.3926,-0.3385,1.2467,0.527,0.9264,-1.0245,0.3117,0.4934,-0.6262,0.6571,0.2534,0.6582,0.6014,-1.5855,0.0389,1.5336,-0.6981,-1.4597,-1.6802,-1.2787,0.4093,-1.3913,1.739,-2.6557,0.2573,1.1032,0.0949,0.9686,0.5314,-0.7461
0.388,-0.9029,0.5622,1.2461,0.2955,-0.5202,-0.4028,0.2907,0.6737,-0.1583,-1.4647,0.2837,0.6414,-0.0382,0.2806,-0.6287,0.8674,0.7788,2.116,-0.3272,0.4681,0.2507,-1.4293,1.3268,-0.5405,0.9851,0.257,0.0209,0.4923,-0.8531,0.7975,0.0569,-0.6727,0.0775,0.6902,-1.0279,-1.0825,-0.7414,-0.4007,0.6474,-0.9648,0.9909,-1.5482,-0.7048,-0.7547,-1.2964,0.3146,0.9969,-0.232
1.586,-0.3577,1.7309,1.3975,-0.1346,-1.462,0.7509,-0.3593,0.084,-0.1182,0.3929,0.8728,-1.1596,-0.2468,-0.4287,-0.554,-0.4116,0.0096,1.5776,-0.2537,1.3183,0.6212,-1.1477,0.9441,0.1413,1.0324,0.1942,-0.0507,0.0864,-1.4262,0.0392,-0.1989,0.0583,1.7996,0.8465,1.1049,-1.1411,-0.4641,-0.7732,0.1928,0.065,-0.8146,-0.6748,0.1692,-0.4336,-1.1236,0.7835,-0.6536,0.1132
0.2743,-0.0579,1.6322,-0.043,0.7441,-0.2381,0.0293,-1.5785,-0.0433,-0.6768,-0.0848,-1.0094,0.0849,0.081,-0.7292,-0.5466,-0.7418,0.2688,-0.0597,0.0122,1.0098,0.0528,-0.7325,-0.5115,0.5283,-1.1064,0.4615,0.7253,-0.2082,0.3913,-0.5311,-0.4151,-1.1299,0.7446,-0.4992,0.3263,-0.1303,-0.0335,-0.4254,-1.4892,1.0449,-0.5231,-0.5248,-0.2558,-0.0248,-0.3983,-0.1179,-0.2739,-0.0588
0.5582,1.4449,1.2787,-0.8202,0.2425,-0.7055,1.0715,-0.2576,-1.4684,0.3653,0.0936,-0.2713,0.8816,-1.3612,0.2308,-1.071,-1.6003,0.7253,-0.6523,0.8181,0.4914,0.0665,-0.1473,0.1713,1.0317,-0.386,-1.0084,0.2893,-0.8056,-0.7005,-0.982,-1.1284,-0.3338,-0.1925,-2.8478,-0.4386,0.905,0.0346,0.21,0.002,-0.0178,-0.6345,-0.2297,-0.4514,-0.1733,-0.2468,1.2091,0.7369,0.9365
0.317,1.7532,0.2027,-1.6916,-0.0991,-1.9553,-0.674,-0.7717,-1.6015,-0.7845,0.1692,-0.8463,-0.2558,-1.8211,-0.4665,-0.0662,-0.5119,-0.508,-1.0903,0.6404,-0.393,-0.0695,0.0633,0.018,0.2495,0.214,-0.5069,-1.0904,-0.393,-0.1983,-0.3694,-1.576,-2.0708,-0.937,-0.7254,0.0239,1.8431,-0.8574,0.0332,-0.384,0.3641,0.5602,-0.8085,-0.5423,0.1479,1.6272,0.3959,0.1985,0.1234
-0.2569,-0.7189,0.8455,-1.9723,0.5558,-1.1305,-0.7028,-0.4402,-0.0537,-0.7084,-1.2891,-0.5456,0.1022,-1.4432,-0.4412,-0.287,-0.2285,0.3298,0.2593,0.0797,-0.73,-1.0099,-0.4342,0.6522,-0.1954,0.4232,-0.9736,-0.8255,-1.3102,-1.1971,-0.5069,0.027,-0.7657,-0.9309,-0.2384,0.467,-0.6095,-0.9603,-0.4392,-0.4569,-0.7559,0.0868,-0.9688,-1.2001,0.1096,1.0085,0.5816,-1.2782,0.0901
1.1661,-1.365,1.2158,0.2505,0.1001,-0.3665,0.8776,-0.689,-1.2202,-0.0911,0.1356,1.1308,0.0035,-1.4762,0.1125,0.6853,0.2224,0.0827,1.1417,-0.7094,-0.5875,-0.6575,-0.766,2.1929,0.0593,1.1629,-1.4436,-1.9099,-0.9806,-1.0384,-0.5387,-0.3992,-0.3855,0.3002,0.1698,0.9603,-1.9602,0.7734,0.0451,0.4694,-1.1649,-0.1222,-0.5544,-1.2711,0.405,-0.2093,1.522,-0.6088,0.0351
0.7813,-0.7751,-0.1408,-0.0828,0.4195,-0.1853,-0.8499,-1.3884,-0.8921,-0.3412,0.1531,0.6005,0.1871,0.7792,-0.5939,1.6258,0.8533,-0.8464,0.3174,0.03,-0.5509,-0.472,-1.5669,2.2882,-0.4848,0.6537,0.5301,-1.8366,-0.1247,1.2961,0.3379,-0.5094,-0.8745,-0.008,0.529,0.8722,-0.9844,0.7857,-0.0659,-0.0115,-0.1237,-0.3244,-0.4424,-0.9433,1.2776,0.4417,1.202,0.0676,-0.4989
0.032,0.4461,0.2192,0.1246,0.3387,1.1664,0.3192,-1.6071,-0.509,-0.6731,-0.6159,-0.0562,0.7927,1.185,0.6269,1.627,0.963,0.5088,0.1203,0.0275,-0.3559,0.112,-1.897,2.3395,0.3143,0.4484,-0.2801,-1.0346,-0.5273,1.2336,0.0619,0.1984,1.2874,-1.3798,-1.1188,0.4621,-0.8161,0.8643,0.5414,1.4237,0.2336,-0.2028,-0.3148,0.3549,0.9692,-0.9319,1.9087,0.6827,0.3568
