"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.2109,-1.0186,-0.7983,-0.9451,-1.4247,0.3239,0.0376,0.8215,-0.1073,-1.0913,-0.7126,1.0209,-0.4713,0.5465,-1.2988,-0.8888,-0.4773,-0.6216,0.0722,0.1454,-0.3145,-0.5495,0.2987,-0.2175,-0.0981,-0.3702,-0.5834,-1.2003,-1.2732,-0.6301,0.6469,0.2176,-0.9438,0.5326,-0.07,-2.0025,0.0514,-0.5455,-1.552,0.3383,-1.6651,1.0323,-0.898,-0.966,-0.4486,0.2247,0.0272,-1.1421,-0.2046
-0.2898,-0.8696,-0.0644,-0.2403,-1.2928,0.0522,-0.813,0.1072,0.1146,-0.8331,-0.6697,-0.645,-0.7791,0.8447,-1.5764,-1.1953,0.6736,-0.2793,1.0321,0.4514,0.688,-0.0081,-0.3798,-0.4179,-0.4855,-0.7709,0.2438,-0.66,-0.0751,-1.8438,1.051,-1.6815,-0.4898,0.7064,0.3991,-0.9171,-0.3412,-0.8037,-1.418,-0.5774,-1.453,0.1719,-0.2579,-1.3149,-0.7121,-0.5834,-0.008,-0.8029,0.313
-0.0169,-0.2792,-0.1778,-0.2592,-0.5597,-1.0806,0.2951,-0.0392,0.8344,-1.5894,-1.6141,0.2649,-0.1453,1.0456,-0.8602,-1.3274,0.4728,0.2501,1.3764,0.129,0.2586,0.6855,-0.0349,-0.5662,-0.5377,-0.0807,0.4346,-1.0586,1.15,-1.7268,1.4548,0.1488,-0.043,1.5218,0.061,-1.1079,-0.8054,-1.0993,-1.4481,0.0762,-0.2305,0.3478,0.0868,-0.585,-0.8883,-0.4281,-0.3546,0.1023,-0.6839
0.1921,-0.4017,-0.0611,-0.2511,-0.2765,-1.1756,0.574,0.7076,-0.0979,-1.4297,-1.7218,0.0229,-0.0937,0.3544,-0.9147,-1.3283,1.2262,0.5582,1.0573,0.4191,-0.607,0.4205,0.1931,-0.4311,-0.9472,-0.2533,-0.1659,-0.6802,1.2547,-1.309,1.8457,0.6194,-0.3676,1.4199,-1.1314,-1.0656,-1.0923,-1.5141,-1.4295,0.4836,-0.0339,0.0147,0.1326,0.1573,-0.1731,-0.8832,0.3239,-1.277,-1.4016
1.1722,-0.1263,-0.8198,0.4466,0.3718,1.0951,-0.0749,0.3713,0.1902,-0.4611,-0.265,1.1158,0.4534,0.4023,-0.0633,-0.4598,0.1499,0.0033,-0.1213,0.5452,-0.4116,-1.0479,0.1609,-0.6595,-1.0191,-0.654,-0.583,0.1806,0.3629,0.124,1.1652,1.0901,-0.0495,1.5156,-1.8269,-1.2432,-1.0092,-0.2063,-1.0308,0.0813,-0.4071,-0.4576,0.5782,0.818,-0.2042,-1.0258,1.0095,-1.457,-0.5443
0.8764,0.1551,0.247,0.5962,-0.1832,0.7415,-0.0055,0.8723,-0.6438,-0.5107,0.852,1.4019,0.0622,0.6197,0.2166,-0.4411,0.3065,-0.1604,-0.5868,0.6619,0.7744,-0.5541,-0.2902,0.3897,-0.8734,-1.3512,1.3473,0.4327,-0.2185,-0.0284,0.1415,-0.6897,0.6419,1.2876,-1.1657,-0.3584,-0.8767,0.4004,-0.4169,0.4647,-0.7154,-0.6049,1.0598,0.8651,-0.3588,-1.3319,1.1031,-0.8167,-0.4459
-0.266,-0.8264,0.6729,-0.4217,-0.24,-0.0776,0.5621,0.3005,-0.3957,-1.5928,0.6306,1.5036,-0.228,0.65,-0.1521,-0.6918,1.0346,0.6566,-0.1696,-0.4402,1.3086,0.7,-0.0419,-0.6304,-0.2231,-1.1442,1.2485,0.0238,0.2414,-0.7211,0.0825,-1.0245,0.4371,0.0893,-0.515,-0.4115,-0.5516,-0.1871,0.1319,0.7108,-0.7062,-0.1083,0.6296,-0.2553,-0.7252,-1.5024,0.6098,0.0996,-0.2145
0.8621,0.457,0.7826,0.5124,0.7093,-0.0299,0.9519,0.0751,0.3281,-0.6339,-0.2844,0.4983,0.0051,1.2481,0.9089,-0.2599,0.9221,0.3686,0.4586,0.6421,0.1954,-0.2849,1.1324,0.7955,0.0349,0.7022,-0.812,0.224,0.8919,-0.5395,0.0817,0.2232,-0.8176,-0.0733,-0.8099,-0.6857,-0.3271,-0.083,-0.2758,0.938,-0.8353,0.046,-0.2627,1.0676,-0.9544,-0.63,2.1853,-0.2178,0.797
1.2254,0.6935,1.366,1.2614,0.2191,0.5406,0.2252,-0.0025,0.3962,-0.287,0.5402,-0.8236,0.7522,0.7393,0.6704,0.7572,0.8755,0.2674,0.6715,0.6354,0.856,0.0975,0.4687,1.5011,-1.2856,-0.4075,0.3992,0.7675,1.3838,0.1578,0.5812,-0.8229,-0.1091,-0.0912,-1.0043,0.9538,-0.8236,0.8865,-0.0758,-0.1466,0.2561,-0.6983,1.4507,1.3027,-0.5476,-1.3639,1.3184,-0.9103,0.2648
0.5643,0.9755,-0.0688,0.3644,0.9617,-1.1486,0.1576,-0.2308,1.2416,-0.9998,0.1855,-1.0876,0.6268,0.6984,0.4334,0.5507,-0.1111,0.1341,1.1947,-0.0587,-0.0945,0.5351,0.2871,0.2992,-1.108,-0.4655,0.7239,-0.0118,2.1778,-0.1885,0.5242,0.2597,-0.1397,-0.3615,-1.2606,0.4289,-0.8244,0.0124,-0.583,-0.0953,0.8208,-0.6968,1.1899,2.2728,-0.4695,-1.6992,0.4401,-0.3129,-1.58
