"IC05","IC08","IC09","IC15","IC16","IC17","IC18","IC19","IC20","IC23","IC24","IC26","IC27","IC29","IC31","IC33","IC36","IC37","IC38","IC41","IC42","IC43","IC44","IC45","IC46","IC47","IC48","IC49","IC50","IC51","IC54","IC56","IC58","IC60","IC62","IC63","IC64","IC65","IC66","IC67","IC68","IC69","IC71","IC72","IC73","IC74","IC75","IC76","IC77"
-0.569,0.7727,2.5205,0.9355,1.1579,0.5903,-1.9502,0.4119,0.8097,0.6484,2.442,0.4867,0.8595,0.3597,1.0272,1.4337,0.9807,-1.8576,0.8848,0.0131,0.0858,1.1833,0.1901,-1.7338,0.3793,1.0324,-0.4031,0.8685,2.3296,-0.6133,1.3137,1.7413,0.8992,1.91,-0.5854,-1.0962,0.4906,1.8995,0.4067,1.1358,1.6177,-0.411,0.7029,1.1152,0.5553,-0.9262,-1.2883,0.1911,0.7619
0.2128,1.5825,2.8695,0.3196,1.7383,0.7037,-0.0761,0.1577,0.3937,2.2184,2.3019,1.3224,1.0268,0.3101,0.982,0.7597,1.4691,-0.8135,1.1181,0.6282,-0.3391,0.8291,0.8882,-0.5009,1.1747,1.7346,0.0869,0.6399,1.0526,-1.3506,1.3314,1.6749,1.8975,1.951,-0.9359,0.0007,0.4877,1.6694,0.7242,0.5147,1.8224,-0.9761,0.8894,1.1987,0.4194,-1.0808,-0.6996,0.1338,2.0409
0.2384,1.8581,1.2753,0.0039,1.433,0.6833,-0.5001,0.0157,0.1941,1.3491,2.0731,1.1005,0.8165,-0.3434,0.7563,0.9302,1.5237,-1.4601,0.4174,0.9866,-0.9356,0.3321,0.3349,-0.9408,1.0612,1.7929,-0.301,0.3131,-0.2004,-1.175,0.9829,1.494,2.3821,1.661,-0.1416,-0.3767,2.4978,-0.0915,-0.1716,0.4666,2.0597,-1.6212,0.4837,0.8362,-0.1501,-1.0597,-0.8852,0.5249,1.6024
0.222,1.109,0.1557,0.8077,0.396,1.0095,-1.0942,-0.1481,-0.7781,0.7303,1.2637,0.2892,1.2364,-0.2103,0.6637,0.9414,1.0372,-0.8098,-0.4705,0.598,-0.3967,0.8877,0.3952,-0.1764,0.9555,1.1526,-0.3646,0.3208,-0.13,-0.1836,0.0064,0.7784,1.8077,0.1766,0.7973,-0.8244,2.1928,-0.4002,-0.2965,-0.0397,0.5786,-0.6752,-1.2009,0.303,-0.034,-0.9637,0.4396,0.3806,2.6782
0.4786,1.1979,-0.9824,1.0939,-0.2672,1.0508,-2.3287,-1.4679,-1.8014,1.5097,0.7821,-0.2035,1.0928,1.2943,0.6971,0.1976,0.9561,0.9667,-1.0334,0.8141,-0.7806,0.5404,1.2585,0.4099,0.2021,-0.0356,0.8587,-0.1061,1.3821,1.0093,-0.0115,0.2773,1.3106,-0.0307,0.7295,-0.2732,0.1944,-0.3297,0.57,-0.5627,-0.1043,-0.2323,-0.6394,-0.3601,0.4415,-0.0795,-0.6977,-0.471,1.9967
0.91,1.0256,-0.1524,0.8715,0.3678,0.2542,-1.5687,-2.9579,-2.4766,2.0627,0.3447,-0.9017,2.7731,3.6996,1.1138,1.3598,1.2643,2.75,-0.4113,1.5297,0.3075,0.7706,1.2771,1.8805,-0.3159,-0.2399,2.5782,0.3458,1.6396,2.203,2.3485,1.3429,1.5215,-0.179,0.5384,0.6095,-1.2939,0.0094,1.4518,-0.9702,0.0267,0.8446,0.9732,-0.2106,1.8997,4.6912,-3.5559,0.2831,2.2621
0.7297,0.2738,-0.3348,1.2191,1.8335,0.0743,-1.5686,-3.0385,-1.3457,1.6402,0.2258,-1.0579,2.4356,1.6216,1.2695,1.1418,0.2887,2.7307,-0.0497,1.3333,0.5925,1.4163,1.9841,2.7182,-0.3926,0.1151,2.2628,0.433,1.378,1.4512,1.332,1.05,1.7471,0.5547,0.0524,0.4325,-0.1897,-0.2585,1.276,-1.0979,0.1086,1.4027,0.2913,-0.3598,1.2797,2.4634,-0.9917,0.4008,0.8971
0.5259,-0.2934,-0.5557,1.2839,0.6704,0.2567,-2.4153,-2.8117,-1.261,0.9379,0.3253,-1.595,1.7679,-0.0574,0.1886,0.7629,-0.4786,2.0997,-0.3945,0.4627,0.3046,1.3064,1.0536,1.9205,-1.0521,-0.3195,1.8346,0.0848,-0.4859,1.2141,-0.3176,-0.2287,1.4333,0.1362,-0.7425,0.1133,-0.0609,-0.4668,0.0603,-1.2667,0.284,0.9359,-0.1667,-0.669,1.2069,0.942,-0.0657,0.2873,-0.8164
0.7872,-0.4516,-0.9037,0.8777,-0.0994,0.7294,-1.3679,-2.8094,-1.0286,0.2773,-0.3818,-1.0892,1.3502,0.2124,-0.3234,-0.0652,-0.4699,2.1721,-0.2387,0.4989,0.2359,0.6789,0.277,1.9619,-0.6101,-0.3131,1.4117,-0.4491,-1.5513,0.8089,-0.3343,-0.3108,0.9109,-0.2956,-1.0389,0.2657,-0.6793,-1.5559,-0.1386,-1.0966,-0.3911,1.0446,-0.0623,-0.7814,1.1521,1.1754,0.1693,-0.1011,-1.3853
0.1876,-0.2179,-1.128,-0.2768,-1.6875,0.4162,-0.9147,-2.6576,-0.6671,0.051,-1.2496,-0.533,0.5601,0.4011,-1.1776,-0.9491,-0.12,1.9251,0.3772,0.6105,0.0656,-0.1609,-0.0565,1.9512,-0.2132,-0.8682,0.6064,-1.2396,-1.6889,0.7145,0.5771,-0.5471,0.5144,-0.3397,-0.7904,0.9924,-0.758,-2.2286,0.4296,-0.6817,-0.7347,1.1833,0.3093,-1.2873,1.0829,1.2138,0.3977,-0.0333,-1.58
-0.3908,-0.324,-1.4867,-1.2098,-2.829,-0.5387,-1.4961,-1.7566,-1.6461,0.3737,-1.7096,-0.6187,-0.6823,-0.1899,-2.0917,-0.8274,-0.894,1.1,0.4338,-0.067,-0.198,-1.0477,-0.9711,1.91,-0.5537,-1.9774,-0.338,-2.4362,-1.2839,0.7366,0.3935,-1.5729,0.1116,-0.6856,-0.0193,0.7605,-0.0926,-2.3732,-0.6558,-0.9582,-0.5319,0.7226,0.1506,-2.0924,1.1668,0.8026,0.3967,-0.9703,-1.1807
-0.5841,0.9123,-1.3943,-1.5125,-3.2202,-0.4674,0.1277,0.5683,-1.952,0.4813,-2.0146,-1.0357,-1.0361,-0.6679,-2.5042,-1.4711,-1.4737,0.8741,-0.7204,-1.3668,-0.9069,-1.846,-2.1142,1.4505,-1.493,-2.6817,-0.9896,-2.474,-0.9946,0.6732,-0.3005,-2.5544,-2.2786,-1.7273,-0.3392,-0.7736,-0.7591,-2.6577,-0.562,-1.949,-0.5557,-0.5048,-0.1731,-2.0871,0.5685,1.1199,1.4678,-0.994,0.1014
-0.5145,1.3532,-1.4577,-2.4522,-1.5619,-1.564,0.5725,-0.2442,-0.7282,-0.1421,-2.0736,-1.1966,-1.4364,-1.142,-1.6487,-2.0234,-1.8549,-0.5122,-1.9381,-1.1619,-1.552,-1.9378,-1.9918,0.4108,-2.234,-2.1994,-1.6883,-1.9176,-1.0505,0.7927,-0.8284,-0.6243,-2.5515,-2.0612,-0.4533,-2.2002,-0.5731,-3.4272,-0.7383,-1.9626,-0.5051,-1.1659,-0.8673,-0.99,-0.5199,1.0439,1.4537,-0.2818,0.1544
-1.5766,-0.0076,-1.9069,-1.8704,-1.9009,-2.6378,-0.7775,0.0074,-0.7974,-0.9021,-1.4634,-2.1999,-1.7632,-1.6574,-2.681,-1.8114,-2.4008,-1.5683,-2.027,-1.9058,-1.4712,-2.4357,-1.5803,-1.2175,-2.5838,-2.9224,-1.8649,-1.9335,-0.5737,0.3124,-2.1972,-1.8273,-1.8814,-2.1772,0.9688,-2.8993,0.6019,-1.5935,-2.1283,-2.0989,-0.4971,-0.9885,-1.6321,-1.0165,-1.4472,-0.8298,1.1647,-0.3334,-0.5651
-1.8566,-1.0683,-1.0648,-1.8265,-1.6515,-2.7554,-0.0048,0.0296,-0.2709,-1.3998,-2.1486,-1.138,-1.4522,-1.212,-2.5726,-1.9919,-1.9002,-1.5881,-0.8328,-2.2472,-1.9935,-2.3975,-1.7381,-0.3433,-2.3049,-2.3256,-2.089,-1.7697,-0.3262,-0.8261,-0.7441,-1.6478,-2.2237,-1.8321,0.4062,-2.4159,-0.8888,-0.6554,-2.0391,-1.2814,-2.2234,-1.0416,-2.0034,-1.37,-2.4085,-1.6195,1.0904,-0.9326,-0.4063
-1.8351,-1.3293,-0.7043,-1.8193,-0.9261,-2.4384,-0.0742,0.0189,-0.3498,-1.5111,-2.5019,-0.3052,-1.9794,-0.7267,-1.3066,-2.1807,-1.7044,-2.0235,-0.8762,-1.7278,-1.2923,-2.2243,-1.3327,-0.3183,-2.1858,-2.2497,-2.4236,-2.0956,-0.048,-0.8303,0.1172,-0.3516,-2.0284,-2.1312,0.0805,-2.1483,-1.5877,-2.0185,-2.1942,-0.9536,-2.0686,-0.4026,-1.3965,-1.5766,-2.6241,-1.2334,0.4692,-1.4045,-0.3996
-1.6119,-1.4646,-1.1571,-1.2437,-0.7905,-1.4269,0.0292,-0.0427,-0.8009,-1.6511,-2.9298,-1.1218,-1.8968,-0.0334,-1.8588,-1.3277,-1.4289,-1.6394,-0.2301,-1.9148,-0.9349,-2.2214,-2.3929,-0.6821,-1.8506,-2.4677,-2.3897,-1.7371,-0.3385,-1.3989,-0.0311,-1.8761,-1.9393,-2.2607,0.4268,-2.1519,-1.7842,-1.3255,-2.2993,-1.5024,-1.7308,-1.2908,-1.2835,-1.375,-2.2717,-2.1711,-0.4101,-1.8304,-1.6631
-1.4186,-0.4697,-0.6754,-0.7256,-0.2953,-1.1348,0.6418,-0.1182,0.2716,-1.8269,-2.1405,-1.3222,-1.8267,-0.0766,-1.61,-1.3817,-1.0607,-1.3669,-0.1938,-1.6926,-1.047,-2.4283,-1.8079,-0.5518,-1.5465,-1.0762,-2.4743,-1.2108,0.8081,-1.3068,0.1542,-1.6846,-2.0918,-1.7399,0.6701,-1.924,-1.9671,0.0791,-1.5166,-0.4686,-1.9713,-1.794,-0.9877,-0.801,-2.8366,-1.5072,0.6996,-1.5676,-1.3884
-1.4437,-0.4858,-0.0831,-1.1833,0.5171,-1.0688,0.8342,-0.2421,0.6617,-1.9604,-1.9609,-1.0786,-2.1443,-0.6707,-0.964,-2.5995,-1.5237,-0.8652,-0.3408,-1.2252,-0.6814,-1.841,-0.5346,-1.1305,-1.3606,-0.9494,-2.1841,-0.6901,0.8632,-1.5837,-0.2422,0.2782,-1.8596,-1.4398,-0.117,-1.294,-2.1179,-0.086,-0.6133,0.7247,-1.8595,-1.2017,-0.2521,-0.8829,-2.3916,-1.2517,0.9985,-1.1017,-0.768
-1.5512,-1.4354,-1.3394,-0.2343,0.2914,-0.454,-0.3911,-0.1017,-0.2034,-2.6655,-1.5181,-2.0652,-1.9198,-1.3127,-1.1512,-2.5131,-2.0572,-1.0861,-1.7859,-1.044,-1.4046,-1.2543,-0.4766,-1.9023,-1.4978,-0.5811,-1.106,-0.3078,-0.2165,-0.4998,-1.7316,-0.2472,-1.1869,-0.9853,-0.5248,-0.3562,-1.2287,0.3034,-0.94,0.2635,-1.2211,-1.1172,-0.4626,-0.9943,-0.9702,-1.6139,-0.5502,-1.4607,-1.7106
-1.523,-1.6488,-0.8648,0.5264,0.8451,-0.2463,0.8197,-0.0151,0.2906,-2.505,-2.043,-2.1747,-1.5851,-1.0764,-0.5244,-2.3473,-0.8486,-0.4444,-1.3616,-0.5356,-1.1669,-0.6924,-0.1125,-0.931,-0.2988,0.4867,-0.5518,0.3355,-0.9305,0.2384,-2.4356,-0.554,-1.1812,-0.8446,-0.5133,0.7495,-1.7496,0.8761,-0.4552,-0.1669,-2.5086,-0.694,-1.4128,-0.5376,-1.1463,-1.2939,0.5018,-1.1774,-1.0284
-1.734,-0.6522,-0.0615,-0.8849,1.7137,-0.9843,2.2741,0.084,0.4819,-1.516,-1.9533,-0.6059,-2.044,-1.136,0.3,-1.9603,0.1524,-0.0061,-0.9609,0.013,-0.9263,-0.2008,1.2161,-0.2536,0.8918,1.0689,-1.0788,0.3873,-1.2934,0.1047,-1.9857,0.5807,-0.4585,-0.9505,-0.8333,1.379,-2.7649,0.6984,0.811,0.0881,-2.3208,-0.6011,-0.6535,0.1096,-1.5432,0.0786,0.4692,-1.1588,-0.8191
-1.3043,-0.6358,-0.2976,-0.374,1.6213,-0.1832,1.6946,-0.0015,-0.5678,-1.5157,-0.7769,0.0365,-1.435,-0.878,0.0541,-0.5661,0.4074,-0.5272,-1.1041,0.0444,-0.5037,0.4959,0.3136,-0.8461,1.0807,1.37,-1.3328,0.3726,-2.0234,0.193,-1.1064,-0.1261,0.4655,-1.2337,-0.1589,1.9628,-1.6826,-0.4133,0.4137,-0.0041,-1.0798,-0.8158,-0.2968,-0.4608,-0.791,-0.4189,0.2147,-1.5571,-1.6355
-0.8142,-0.4251,0.7145,-0.4487,1.1139,0.5453,2.3729,-0.062,0.0601,-1.0426,-0.6253,0.2569,-0.5226,-0.0884,-0.0864,-0.3364,1.0734,0.0481,-0.2902,0.5194,0.6761,0.7385,0.1388,-0.1891,1.6519,1.1029,-0.4755,0.3918,-1.4384,0.6923,-0.2988,-0.3273,-0.1631,-1.2368,-0.0985,2.6372,-1.3421,0.5238,0.4351,0.2818,-1.0708,0.0379,-0.2263,-0.7817,-0.3079,-0.9097,0.7605,-1.1133,-0.788
0.1809,0.4967,0.2241,-1.2568,0.9955,0.6726,1.4036,0.2826,1.4821,-0.5197,0.352,1.3385,-0.3374,0.3369,0.58,0.4438,1.432,0.0199,-0.3827,1.1208,0.1691,-0.5074,0.6782,-1.0101,1.1929,1.1579,-0.6389,0.6397,-0.3609,0.7813,1.1393,0.3806,0.0669,0.4421,-0.4425,2.0176,0.1289,1.2921,1.5831,1.2507,0.8726,0.0971,1.8476,0.9574,-0.077,0.6581,1.8437,-0.0609,0.0771
